Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:13:01:816,-1.7764,3.2824,9.3132,56.7202,-0.1106,-0.1075,-0.1246,170.8906
15:13:01:836,-1.7429,3.3972,9.1765,56.4787,-0.0916,-0.1478,-0.1515,170.8906
15:13:01:856,-1.8099,3.402,9.1717,56.2926,-0.0874,-0.1778,-0.2083,170.8906
15:13:01:874,-1.8458,3.3278,9.3586,56.45,-0.0996,-0.2132,-0.2395,170.8906
15:13:01:900,-1.6735,3.2871,9.5046,56.2223,-0.1045,-0.223,-0.2352,170.8906
15:13:01:916,-1.4509,3.323,9.5142,56.2959,-0.0996,-0.1894,-0.2443,170.8906
15:13:01:932,-1.5538,3.2536,9.5931,56.3252,-0.1069,-0.11,-0.2957,170.8906
15:13:01:952,-1.9825,3.1747,9.641,56.3287,-0.099,-0.0647,-0.339,170.8906
15:13:01:970,-2.0973,2.9662,9.6817,56.3583,-0.0421,-0.124,-0.3476,170.8906
15:13:01:989,-2.1093,2.7317,9.495,56.6112,0.0446,-0.1918,-0.3494,170.8906
15:13:02:008,-2.1547,2.7078,9.1789,56.9801,0.091,-0.223,-0.3445,170.8906
15:13:02:028,-2.1595,2.6527,8.9994,57.0616,0.0483,-0.2468,-0.3164,170.8906
15:13:02:049,-2.2552,2.624,8.8798,57.1651,-0.0458,-0.2596,-0.2572,170.8906
15:13:02:068,-2.3533,2.7269,8.8678,57.1157,-0.1344,-0.3048,-0.1778,170.8906
15:13:02:088,-2.2624,2.825,8.8128,57.4826,-0.1857,-0.3543,-0.0996,170.8906
15:13:02:108,-2.0997,2.9495,8.7625,57.5551,-0.204,-0.3616,-0.0495,173.6094
15:13:02:132,-2.0351,3.146,8.6043,57.6919,-0.2169,-0.3311,-0.0385,173.6406
15:13:02:149,-1.9295,3.1507,8.6067,57.862,-0.2627,-0.336,-0.0715,174.0938
15:13:02:166,-1.8649,3.0021,8.8534,57.6792,-0.3476,-0.3757,-0.1277,174.6875
15:13:02:187,-1.8218,2.6958,9.1262,57.6166,-0.4416,-0.3867,-0.1655,174.6875
15:13:02:206,-1.7166,2.5113,9.4567,57.7762,-0.5247,-0.358,-0.1625,175.3281
15:13:02:227,-1.829,2.5113,9.7774,57.6552,-0.5907,-0.2614,-0.1307,175.3281
15:13:02:249,-1.9271,2.473,9.9141,57.3097,-0.6096,-0.1729,-0.0812,176.0625
15:13:02:267,-1.6974,2.2816,9.8734,57.2261,-0.5748,-0.1423,-0.044,176.125
15:13:02:286,-1.6759,2.0758,9.7391,57.1216,-0.5302,-0.0996,-0.055,176.1406
15:13:02:307,-1.8888,1.9439,9.6529,57.1778,-0.4991,-0.0421,-0.0666,176.9844
15:13:02:326,-2.0853,1.9801,9.6194,57.23,-0.4661,-0.0519,-0.0434,176.9844
15:13:02:348,-2.0901,2.0183,9.6314,57.0389,-0.4435,-0.0922,0.0055,177.7031
15:13:02:366,-1.8697,2.016,9.7056,56.9796,-0.4343,-0.1093,0.066,178.1094
15:13:02:387,-1.7907,2.1165,9.7271,56.7951,-0.4117,-0.0812,0.1258,178.1094
15:13:02:406,-1.7357,2.2433,9.6625,56.7712,-0.3616,-0.0428,0.1674,178.3125
15:13:02:427,-1.6017,2.2385,9.5644,56.6003,-0.292,-0.0476,0.1845,178.3125
15:13:02:450,-1.4844,2.1619,9.3873,56.3795,-0.2211,-0.0788,0.19,178.6094
15:13:02:467,-1.4079,2.1811,9.2148,56.0202,-0.1747,-0.0519,0.2052,179.1406
15:13:02:489,-1.3717,2.3055,9.0975,55.7162,-0.171,0.0476,0.2266,180.3438
15:13:02:506,-1.4701,2.394,9.1023,55.7687,-0.2065,0.1368,0.2382,180.4375
15:13:02:526,-1.386,2.5307,9.2629,55.6248,-0.2376,0.1014,0.2578,180.6094
15:13:02:550,-1.0822,2.4275,9.5429,55.4237,-0.2395,-0.0794,0.1716,180.625
15:13:02:567,-1.3956,2.406,9.8447,55.2726,-0.2248,-0.1075,0.0971,180.6562
15:13:02:589,-1.5826,2.4084,9.9428,55.1164,-0.19,-0.1124,0.077,180.6562
15:13:02:608,-1.5873,2.3342,9.7702,55.137,-0.157,-0.1008,0.0941,180.6875
15:13:02:625,-1.386,2.3581,9.4783,55.0464,-0.1417,-0.0794,0.1332,180.7031
15:13:02:651,-1.2353,2.4443,9.3419,54.8023,-0.1478,-0.0647,0.1613,180.5781
15:13:02:668,-1.2449,2.4993,9.5477,54.5517,-0.1649,-0.0928,0.1619,180.5625
15:13:02:687,-1.142,2.394,9.8327,54.3284,-0.1497,-0.1765,0.1662,180.2031
15:13:02:706,-0.9625,2.2433,10.0313,54.3097,-0.0782,-0.2566,0.1796,180.1719
15:13:02:726,-0.8139,2.2983,10.0265,53.9455,0.033,-0.2327,0.1936,179.7812
15:13:02:750,-0.8548,2.4538,9.6936,53.813,0.1222,-0.0837,0.1753,179.7344
15:13:02:767,-0.8907,2.5137,9.3036,53.5161,0.1393,0.0299,0.1338,179.2344
15:13:02:789,-0.8524,2.3629,9.2219,53.1945,0.0727,-0.0159,0.0837,179.2188
15:13:02:858,-0.6607,2.0973,9.7869,53.0973,-0.0605,-0.1338,0.0397,178.625
15:13:02:858,-0.3377,1.9008,10.7997,52.8242,-0.1845,-0.2333,0.0257,178.4531
15:13:02:859,-0.1388,1.8362,11.7646,52.607,-0.2242,-0.2517,0.0238,177.9531
15:13:02:866,-0.268,2.0231,12.3368,52.4132,-0.1655,-0.1607,0.0128,177.75
15:13:02:887,-0.4741,2.1811,12.3344,52.4632,-0.0434,0.0159,0.0104,177.75
15:13:02:906,-0.1579,2.2768,11.7096,52.3575,0.0715,0.1802,0.0116,177.4062
15:13:02:927,0.9242,1.7668,10.8356,52.3959,0.0959,0.1442,-0.0861,177.4062
15:13:02:949,1.6448,0.6105,11.0752,52.3158,-0.0128,-0.2187,-0.3396,177.0156
15:13:02:966,1.5132,-0.2321,12.1789,52.4327,-0.1607,-0.6261,-0.5583,177.0156
15:13:02:987,1.1133,-0.4621,12.5856,52.3989,-0.1802,-0.6365,-0.5644,176.5781
15:13:03:006,0.6823,-0.1962,11.4078,52.8473,-0.0367,-0.1704,-0.3867,176.5781
15:13:03:025,0.3808,0.5483,9.6649,52.9712,0.1906,0.4074,-0.1203,176.25
15:13:03:052,1.4318,2.5017,7.4025,52.9191,0.6127,0.6206,0.2248,176.125
15:13:03:067,2.0782,3.2608,7.0388,52.9713,0.6451,0.4465,0.1045,175.9062
15:13:03:090,2.3988,3.5121,7.0098,52.9593,0.5266,0.2169,-0.2236,175.8281
15:13:03:108,1.9753,3.0452,7.3953,53.1056,0.284,-0.1179,-0.6536,175.7812
15:13:03:132,1.2855,2.0614,8.2573,53.0317,-0,-0.5467,-0.9957,175.7812
15:13:03:148,0.6129,1.1587,9.4998,53.2437,-0.2217,-0.8625,-1.1478,175.7812
15:13:03:166,0.0622,0.5411,10.2921,53.0843,-0.3195,-0.8448,-1.1233,175.7344
15:13:03:187,-0.1077,0.443,10.515,53.2974,-0.2688,-0.6237,-0.9401,175.7344
15:13:03:205,0.0598,0.9625,10.2634,53.6136,-0.102,-0.3085,-0.7025,175.7344
