Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
11:15:35:844,-1.0965,1.5849,9.7534,22.2894,0.2633,-0.0819,0.3213,131.7656
11:15:35:861,-0.7421,1.8721,9.4472,22.1712,0.2236,-0.0568,0.3384,131.7656
11:15:35:883,-0.3185,2.2002,8.9444,22.1556,0.1173,-0.0489,0.3066,131.7656
11:15:35:903,-0.2154,2.2409,9.2677,22.0681,-0.0012,-0.0757,0.2706,131.7656
11:15:35:923,-0.1077,2.2217,9.4591,21.9216,-0.0898,-0.0489,0.2486,131.7656
11:15:35:940,-0.0622,2.1763,9.5836,21.8981,-0.1484,0.0031,0.234,131.7656
11:15:35:959,0.0048,2.0806,9.6601,21.9674,-0.1668,0.0342,0.223,131.7656
11:15:35:979,-0.0263,2.0088,9.7774,21.926,-0.1613,0.0287,0.2101,131.7656
11:15:36:001,-0.134,1.9534,9.7678,21.9867,-0.1271,0.025,0.2022,131.7656
11:15:36:019,-0.3281,1.9247,9.5955,22.2201,-0.0886,0.0391,0.2107,140.7188
11:15:36:039,-0.4789,2.0183,9.2964,22.2019,-0.0739,0.0684,0.2498,140.7188
11:15:36:060,-0.419,2.1141,9.0281,22.2982,-0.0916,0.0721,0.3054,140.6094
11:15:36:080,-0.2752,2.1428,8.8128,22.4168,-0.1393,0.0391,0.3354,139.2969
11:15:36:100,-0.189,2.0853,8.7434,22.3289,-0.215,-0.0342,0.3164,139
11:15:36:120,-0.2584,1.9801,8.7027,22.4285,-0.3091,-0.099,0.284,142.9844
11:15:36:141,-0.1484,1.7381,8.8247,22.127,-0.4343,-0.1649,0.27,139.0469
11:15:36:159,-0.0144,1.4725,9.1047,22.1021,-0.565,-0.2401,0.2651,136.75
11:15:36:179,0.0096,1.1803,9.7128,22.0709,-0.6811,-0.3268,0.2376,136.0938
11:15:36:199,-0.0742,0.8378,10.3304,22.2291,-0.7403,-0.3647,0.2071,136.7656
11:15:36:219,-0.0766,0.62,10.6298,22.2628,-0.7196,-0.3256,0.2144,141.5
11:15:36:241,0.0359,0.4765,10.6202,22.39,-0.6481,-0.2547,0.2584,139.9844
11:15:36:260,0.1316,0.4741,10.5078,22.6232,-0.5681,-0.1875,0.317,140.3281
11:15:36:279,0.3185,0.644,10.558,22.5876,-0.4948,-0.1558,0.369,139.875
11:15:36:300,0.51,0.9075,10.5532,23.0218,-0.4361,-0.1106,0.3928,139.8281
11:15:36:320,0.6823,1.063,10.5365,23.2026,-0.4032,-0.0605,0.3671,139.2969
