Time,Cell_Type,Cell_ID,Cell_RSSI
19:05,['Lte'],[473],[-83]
19:05,['Lte'],[473],[-81]
19:05,['Lte'],[473],[-81]
19:05,['Lte'],[473],[-81]
19:05,['Lte'],[473],[-81]
19:05,['Lte'],[473],[-83]
19:05,['Lte'],[473],[-83]
19:05,['Lte'],[473],[-72]
19:05,['Lte'],[473],[-72]
19:06,['Lte'],[473],[-70]
19:06,['Lte'],[473],[-70]
19:06,['Lte'],[473],[-78]
19:06,['Lte'],[473],[-78]
19:06,['Lte'],[473],[-80]
19:06,['Lte'],[473],[-80]
19:06,['Lte'],[473],[-76]
19:06,['Lte'],[473],[-76]
19:06,['Lte'],[473],[-76]
19:06,['Lte'],[473],[-76]
19:06,['Lte'],[473],[-68]
19:06,['Lte'],[473],[-68]
19:06,['Lte'],[473],[-66]
19:06,['Lte'],[473],[-66]
19:06,['Lte'],[473],[-70]
19:06,['Lte'],[473],[-70]
19:06,['Lte'],[473],[-80]
19:06,['Lte'],[473],[-80]
19:06,['Lte'],[473],[-83]
19:06,['Lte'],[473],[-83]
19:06,['Lte'],[473],[-77]
19:06,['Lte'],[473],[-77]
19:06,['Lte'],[473],[-75]
19:06,['Lte'],[473],[-75]
19:06,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 480, 176, 171, 172, 132]","[-72, -90, -130, -130, -125, -134]"
19:06,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 480, 176, 171, 172, 132]","[-72, -90, -130, -130, -125, -134]"
19:06,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 176, 172, 132]","[-71, -127, -115, -127]"
19:06,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 176, 172, 132]","[-71, -127, -115, -127]"
19:06,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 176, 172, 132]","[-67, -85, -125, -114, -131]"
19:06,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 474, 176, 172, 132]","[-67, -85, -125, -114, -131]"
19:06,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 176, 172, 132]","[-69, -128, -117, -129]"
19:06,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 176, 172, 132]","[-69, -128, -117, -129]"
19:06,['Lte'],[473],[-70]
19:06,['Lte'],[473],[-70]
19:06,['Lte'],[473],[-75]
19:06,['Lte'],[473],[-75]
19:06,['Lte'],[473],[-79]
19:06,['Lte'],[473],[-79]
19:06,['Lte'],[473],[-79]
19:06,['Lte'],[473],[-79]
19:06,['Lte'],[473],[-83]
19:06,['Lte'],[473],[-83]
19:06,['Lte'],[473],[-79]
19:06,['Lte'],[473],[-79]
19:06,['Lte'],[473],[-72]
19:06,['Lte'],[473],[-72]
19:06,['Lte'],[473],[-78]
19:06,['Lte'],[473],[-78]
19:06,['Lte'],[473],[-58]
19:06,['Lte'],[473],[-58]
19:06,['Lte'],[473],[-65]
19:06,['Lte'],[473],[-65]
19:06,['Lte'],[473],[-76]
19:06,['Lte'],[473],[-76]
19:06,['Lte'],[473],[-76]
19:06,['Lte'],[473],[-76]
19:06,['Lte'],[473],[-75]
19:06,['Lte'],[473],[-75]
19:06,['Lte'],[473],[-79]
19:07,['Lte'],[473],[-79]
19:07,['Lte'],[473],[-78]
19:07,['Lte'],[473],[-78]
19:07,"['Lte', 'Lte']","[473, 474]","[-85, -90]"
19:07,"['Lte', 'Lte']","[473, 474]","[-85, -90]"
19:07,"['Lte', 'Lte']","[473, 474]","[-81, -92]"
19:07,"['Lte', 'Lte']","[473, 474]","[-81, -92]"
19:07,"['Lte', 'Lte']","[473, 474]","[-90, -87]"
19:07,"['Lte', 'Lte']","[473, 474]","[-90, -87]"
19:07,"['Lte', 'Lte']","[473, 474]","[-88, -101]"
19:07,"['Lte', 'Lte']","[473, 474]","[-88, -101]"
19:07,"['Lte', 'Lte']","[473, 474]","[-88, -104]"
19:07,"['Lte', 'Lte']","[473, 474]","[-88, -104]"
19:07,"['Lte', 'Lte']","[473, 474]","[-90, -87]"
19:07,"['Lte', 'Lte']","[473, 474]","[-90, -87]"
19:07,"['Lte', 'Lte']","[473, 474]","[-90, -93]"
19:07,"['Lte', 'Lte']","[473, 474]","[-90, -93]"
19:07,"['Lte', 'Lte']","[473, 474]","[-92, -85]"
19:07,"['Lte', 'Lte']","[473, 474]","[-92, -85]"
19:07,"['Lte', 'Lte']","[473, 474]","[-90, -89]"
19:07,"['Lte', 'Lte']","[473, 474]","[-90, -89]"
19:07,"['Lte', 'Lte']","[473, 474]","[-93, -89]"
19:07,"['Lte', 'Lte']","[473, 474]","[-93, -89]"
19:07,"['Lte', 'Lte']","[473, 474]","[-93, -96]"
19:07,"['Lte', 'Lte']","[473, 474]","[-93, -96]"
19:07,"['Lte', 'Lte']","[473, 474]","[-89, -90]"
19:07,"['Lte', 'Lte']","[473, 474]","[-89, -90]"
19:07,"['Lte', 'Lte']","[473, 474]","[-92, -91]"
19:07,"['Lte', 'Lte']","[473, 474]","[-92, -91]"
19:07,"['Lte', 'Lte']","[473, 474]","[-93, -90]"
19:07,"['Lte', 'Lte']","[473, 474]","[-93, -90]"
19:07,"['Lte', 'Lte']","[473, 474]","[-93, -93]"
