Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
10:49:46:584,0.0144,0.8883,9.9595,38.276,-0.0305,-0.0202,-0.1338,154.625
10:49:46:602,0.1484,0.941,9.7128,38.217,0.0226,-0.0672,-0.1228,154.625
10:49:46:620,0.3544,0.996,9.4615,38.1781,0.0452,-0.1093,-0.113,154.625
10:49:46:640,0.3736,1.0152,9.5429,38.1772,0.0189,-0.0684,-0.1234,154.625
10:49:46:659,0.3329,1.0582,9.7487,38.1207,-0.0287,0.0434,-0.1326,154.625
10:49:46:679,0.2177,1.0774,9.7415,38.4016,-0.0373,0.0702,-0.1393,154.625
10:49:46:698,0.3616,1.1013,9.7534,38.3823,-0.0165,-0.0067,-0.1313,154.625
10:49:46:719,0.6679,1.1396,9.8013,38.3264,-0.0122,-0.0104,-0.1161,154.625
10:49:46:739,0.5937,1.1922,9.5405,38.2699,-0.011,0.0513,-0.1338,154.625
10:49:46:759,0.4693,1.3932,9.3802,38.345,-0.0403,0.0293,-0.1429,154.625
10:49:46:779,0.5195,1.4198,9.4974,38.5506,-0.1075,-0.0599,-0.1258,154.625
10:49:46:799,0.9601,1.4198,9.8495,38.7007,-0.1582,-0.0892,-0.0996,154.625
10:49:46:819,1.2568,1.3573,9.9906,38.7946,-0.1417,-0.011,-0.102,154.625
10:49:46:839,1.276,1.4414,9.9236,38.5503,-0.058,0.0299,-0.1545,154.625
10:49:46:859,1.051,1.4868,9.3156,38.2919,0.0263,-0.0189,-0.2162,154.625
10:49:46:879,1.0678,1.5897,8.9372,38.5386,0.0098,-0.1179,-0.2425,154.625
10:49:46:898,1.0845,1.6926,9.1478,38.656,-0.1057,-0.1478,-0.2627,154.625
10:49:46:920,0.9864,1.7429,9.5955,38.6004,-0.237,-0.0757,-0.2773,154.625
10:49:46:939,0.8548,1.6615,10.0385,38.5286,-0.3097,-0.0073,-0.2718,154.8906
10:49:46:960,0.6559,1.6448,10.0313,38.4031,-0.2834,-0.0183,-0.2559,155.1875
10:49:46:980,0.5411,1.5945,9.696,38.4268,-0.1936,-0.146,-0.2419,155.1875
10:49:47:000,0.8572,1.7357,9.5644,38.6288,-0.1448,-0.2266,-0.2162,155.4688
10:49:47:022,1.1061,1.7572,9.5668,38.9029,-0.1759,-0.0971,-0.1802,155.4688
10:49:47:039,0.687,1.4653,9.3826,38.9136,-0.2114,0.033,-0.1735,155.7656
10:49:47:059,0.5363,1.4916,9.4304,39.1056,-0.2278,-0.0409,-0.1753,155.7656
10:49:47:079,0.6464,1.6352,9.6625,39.1502,-0.2712,-0.1252,-0.1704,156.0156
10:49:47:099,0.9051,1.7022,10.2156,39.2683,-0.3097,-0.1032,-0.1674,156.0469
10:49:47:120,0.821,1.4581,10.4049,39.3748,-0.2669,0.0165,-0.1558,156.3281
10:49:47:139,0.7158,1.3454,10.273,39.7462,-0.149,0.088,-0.1423,156.3438
10:49:47:160,0.7851,1.4533,9.9452,39.9299,-0.0507,-0.0165,-0.16,156.8125
10:49:47:180,1.1563,1.5203,10.1462,39.95,-0.0861,0.0495,-0.1698,156.8594
10:49:47:199,0.9601,1.3454,10.1103,39.9245,-0.058,0.0049,-0.1888,157.4531
10:49:47:222,1.0223,1.4868,10.7566,40.062,-0.0177,-0.0819,-0.2114,157.5
10:49:47:240,1.1755,1.5419,11.645,40.493,0.0061,0.0623,-0.2278,158.0938
10:49:47:260,0.9434,1.1252,12.023,40.472,0.1234,0.3305,-0.2297,158.3438
10:49:47:279,0.6248,0.7708,11.633,40.7356,0.3543,0.4447,-0.2126,160.3438
10:49:47:300,0.3353,0.6751,11.0919,40.5009,0.5449,0.3543,-0.2169,160.8125
10:49:47:323,0.7205,1.1061,10.8141,40.1667,0.5485,0.292,-0.2828,160.8125
10:49:47:341,0.9529,1.3502,10.8141,40.1901,0.4203,0.2663,-0.4154,160.8281
10:49:47:359,0.7875,1.3119,10.7638,40.1553,0.3146,0.0684,-0.5864,161.25
10:49:47:380,0.6894,1.2664,10.5126,40.2063,0.3011,-0.3604,-0.755,161.2969
10:49:47:399,0.4478,1.1444,9.9643,39.6767,0.3494,-0.8088,-0.8888,161.6875
10:49:47:424,0,0.7899,9.3849,39.8478,0.3592,-1.083,-0.8876,161.6875
10:49:47:440,-0.213,0.7445,8.9827,39.8404,0.2456,-1.1038,-0.6518,162
10:49:47:460,-0.1172,0.6679,9.3371,39.9271,-0.0073,-0.9303,-0.2975,162
10:49:47:480,-0.0191,0.3473,10.2515,40.2661,-0.2785,-0.5711,-0.0464,162.375
10:49:47:499,0.5076,0.3951,11.1757,40.39,-0.3164,-0.2584,0.0574,162.8125
10:49:47:524,0.8019,0.3855,10.7853,40.5799,-0.0421,-0.0629,0.0794,162.8125
10:49:47:540,0.6535,0.2177,9.6003,40.4213,0.2816,0.022,0.0116,163.2812
10:49:47:560,0.1292,0.1914,8.7386,40.9026,0.3696,0.091,-0.0947,163.2812
10:49:47:582,-0.309,0.4669,8.7027,41.1008,0.234,0.1295,-0.1417,163.6406
10:49:47:599,-0.1699,0.8453,9.1334,41.1019,0.0397,0.1271,-0.0434,163.6719
10:49:47:621,0.0359,0.7636,9.1908,41.1693,-0.0336,0.1014,0.0861,164.2969
10:49:47:640,0.0335,0.5554,8.5995,41.2194,-0.0318,0.0904,0.149,164.3594
10:49:47:659,0.0766,0.6775,8.1808,41.2929,-0.1136,0.0702,0.1594,165.7188
10:49:47:682,0.28,1.1468,8.7123,41.4007,-0.2614,0.0238,0.1448,165.8594
10:49:47:700,0.4621,1.276,9.5955,41.5376,-0.19,0.11,0.1625,167.7969
10:49:47:720,0.268,1.209,9.0305,41.2609,-0.022,0.1704,0.1362,168
10:49:47:740,0.0502,1.5275,8.4057,41.0125,0.0501,0.1985,0.1032,169.1562
10:49:47:759,0.055,1.9777,8.4416,41.0076,-0.0116,0.1802,0.1228,169.3906
10:49:47:779,0.1125,2.0782,8.9731,41.2223,-0.1264,0.1704,0.1942,169.3906
10:49:47:799,0.2225,1.9199,9.2052,41.4213,-0.1716,0.1607,0.2517,169.3125
10:49:47:823,0.285,1.8912,9.3849,41.4544,-0.2065,0.1381,0.2602,169.3125
10:49:47:841,0.1101,1.9032,9.6051,41.3635,-0.2627,0.0525,0.2315,169.2969
10:49:47:860,0.3329,1.9896,10.2658,41.3125,-0.3091,-0.1118,0.2315,169.5
10:49:47:881,0.5626,1.8697,11.0225,41.3562,-0.2926,-0.1698,0.2364,169.5
10:49:47:899,0.6296,1.7405,11.1039,41.5503,-0.1637,-0.1594,0.1894,169.4219
10:49:47:923,0.8091,1.8888,10.7495,41.7535,-0.0037,-0.1973,0.124,169.4219
10:49:47:941,0.9577,1.896,10.4432,41.4787,0.0996,-0.1936,0.0794,169.0781
10:49:47:960,1.0893,1.8051,10.2969,41.2397,0.1191,-0.1142,0.0617,169.0625
10:49:47:981,1.2712,1.5969,10.7614,41.517,0.0757,-0.0745,0.0489,168.7656
10:49:47:999,1.5108,1.5538,10.9819,41.536,0.0586,-0.0983,0.0275,168.4219
10:49:48:023,2.1236,1.6854,10.7758,41.5758,0.0812,-0.2223,0.0018,168.4219
10:49:48:041,2.557,1.4151,11.0704,41.7376,0.0421,-0.2871,-0.066,168.125
10:49:48:059,2.394,0.9434,11.5493,41.8018,-0.0342,-0.1173,-0.1778,168.125
10:49:48:082,1.9223,0.6703,11.6426,41.704,-0.0739,0.0574,-0.2834,167.6094
10:49:48:100,1.3167,0.3233,11.554,41.8721,-0.1014,-0.0434,-0.325,167.6094
10:49:48:121,1.2855,0.1579,11.9656,41.9285,-0.1454,-0.2981,-0.2963,167.125
10:49:48:140,1.9944,0.1914,12.5569,41.6807,-0.0953,-0.4093,-0.2541,167.0781
10:49:48:162,2.1739,-0.1316,12.2818,41.8904,0.1319,-0.2608,-0.2902,166.6562
10:49:48:181,1.8434,-0.3185,10.6777,42.018,0.4459,0.0116,-0.408,166.6094
10:49:48:201,1.6687,-0.1172,8.9539,42.2162,0.4997,0.3433,-0.5027,166.3281
10:49:48:225,1.7046,-0.0239,8.164,42.4434,0.2596,0.2462,-0.5149,166.3125
10:49:48:242,0.6894,-0.2369,8.6426,42.7269,0.0672,0.036,-0.4826,166.1719
10:49:48:259,0.4765,-0.0574,8.3865,42.7044,-0.0403,-0.1582,-0.3323,166.0938
10:49:48:279,0.917,0.28,8.5038,42.9076,-0.1784,-0.1539,-0.1289,166.0938
10:49:48:299,1.4028,0.2273,9.0544,43.3058,-0.3555,-0.0189,0.0476,166.1875
10:49:48:320,1.7859,0.0646,9.0808,43.6799,-0.3628,-0.0721,0.1014,166.1875
10:49:48:342,2.0566,0.2704,8.5205,43.9908,-0.2663,-0.204,0.0305,166.2031
10:49:48:360,1.8769,0.7301,8.8798,43.9328,-0.2132,-0.2431,-0.099,166.6719
10:49:48:433,1.8745,1.4605,8.4105,44.075,-0.102,-0.0507,-0.1747,166.7188
10:49:48:434,1.9968,1.506,8.5899,44.2969,0.0861,0.0263,-0.1814,167.4531
10:49:48:434,1.3478,1.1468,8.3363,44.7872,0.1637,0.1686,-0.212,167.4531
10:49:48:441,0.778,1.3023,7.1106,44.8893,0.2419,0.0965,-0.2327,168.1094
10:49:48:459,0.7325,1.817,6.5384,44.7946,0.0794,-0.135,-0.1649,168.1094
10:49:48:479,0.9123,1.9199,7.855,44.7221,-0.2981,-0.3207,-0.0165,168.9844
10:49:48:498,0.8524,1.6065,9.6793,44.6931,-0.4942,-0.3482,0.0922,170
10:49:48:520,0.5554,1.331,9.6745,44.9863,-0.4032,-0.2278,0.1484,170
10:49:48:539,2.1858,1.5778,11.001,44.9688,-0.3567,-0.1924,0.234,170.9062
10:49:48:559,1.3669,1.4988,11.9895,44.8491,-0.3097,-0.0617,0.1955,170.9062
10:49:48:580,1.8625,1.0391,12.8898,44.9142,-0.0275,0.0983,0.1674,171.0625
10:49:48:599,1.8984,0.7469,12.2291,45.0422,0.3451,0.4288,0.1472,171.0625
10:49:48:623,2.0447,1.0319,11.4269,45.1447,0.4722,0.6176,0.0715,170.9844
10:49:48:639,2.0614,0.8955,11.8316,45.2405,0.4154,0.6982,-0.0562,170.9844
10:49:48:660,1.3717,0.5459,12.1502,45.5582,0.4905,0.777,-0.1906,171.3125
10:49:48:680,0.4932,0.5267,11.3575,45.7147,0.5864,0.8955,-0.2297,171.3438
10:49:48:701,-0.553,0.6176,9.8085,45.9783,0.146,0.9175,0.0397,171.6875
10:49:48:722,-0.1627,0.0837,11.3839,46.0715,-0.3616,0.9694,0.2822,171.7344
10:49:48:738,0.9051,-0.3544,13.3567,46.4583,-0.6084,0.8857,0.4013,172.125
10:49:48:759,1.8529,-0.1101,13.73,46.6524,-0.339,0.5876,0.2614,172.1562
10:49:48:779,1.6854,0.1484,11.5612,47.0227,0.3439,0.1655,-0.0898,172.2031
10:49:48:799,0.8548,0.5841,8.7194,47.2636,0.89,-0.0623,-0.4105,171.9062
10:49:48:819,-0.8306,1.0008,6.6891,47.4031,0.9028,0.1478,-0.5577,171.9062
10:49:48:839,-2.6025,1.0152,6.1648,47.5499,0.4936,0.4893,-0.4985,171.875
10:49:48:859,-3.0909,0.8282,7.0074,47.7352,-0.0495,0.5858,-0.1704,171.5312
10:49:48:879,-2.193,0.4238,8.8152,48.0181,-0.5272,0.3793,0.2578,171.5
10:49:48:898,-0.9386,-0.1627,10.759,47.9813,-0.7513,0.0147,0.485,171.1094
10:49:48:919,-0.1316,-0.2874,11.3934,48.334,-0.6121,-0.2052,0.4441,171.0938
10:49:48:939,-1.2497,-0.0909,10.3065,48.4697,-0.2401,-0.1368,0.273,171.1719
10:49:48:960,-1.5993,1.051,8.3746,48.6899,0.066,0.1912,0.2162,171.1719
10:49:48:980,-1.1228,2.0806,6.5384,48.6811,0.1264,0.3916,0.4759,171.3438
10:49:48:998,-0.8378,1.6711,4.9822,48.8354,-0.1643,0.6157,0.6787,170.7812
10:49:49:019,-0.2034,1.2138,6.093,48.9665,-0.865,1.0641,0.7526,170.7812
10:49:49:039,-0.0263,1.4294,9.5524,49.3615,-1.5657,1.6805,0.73,169.8906
