Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:18:28:602,-0.297,2.9279,9.0449,37.1227,-0.2101,-0.0464,-0.0104,118.3438
20:18:28:610,-0.3473,3.0141,9.6266,37.0777,-0.2859,-0.0666,-0.011,125.875
20:18:28:615,-0.2249,2.9423,10.1892,37.2521,-0.281,-0.0776,-0.011,139.9062
20:18:28:633,-0.1364,2.7532,10.4408,37.3443,-0.1662,-0.0666,-0.0195,139.9062
20:18:28:655,-0.2106,2.7102,10.0672,37.2554,0.0031,-0.0177,-0.0226,139.9219
20:18:28:677,-0.376,2.8035,9.4902,36.9778,0.113,0.0134,-0.0098,139.9219
20:18:28:695,-0.3927,2.9279,9.1621,36.89,0.1234,-0.0183,0.0128,139.9219
20:18:28:713,-0.2058,2.9447,9.1023,36.8738,0.0757,-0.0782,0.0104,139.9219
20:18:28:733,-0.3138,2.9064,9.0999,37.0567,-0.0092,-0.0941,-0.0281,139.9219
20:18:28:753,-0.5124,2.892,9.4089,37.0242,-0.1197,-0.0709,-0.0586,139.9219
20:18:28:779,-0.6248,2.7341,10.1198,37.0648,-0.1942,-0.0281,-0.0513,139.9219
20:18:28:794,-0.565,2.5905,10.3376,36.8679,-0.1338,0.0165,-0.0049,139.9219
20:18:28:814,-0.4789,2.703,10.218,36.7986,0.0257,0.0043,0.0428,139.9219
20:18:28:834,-0.4597,2.8513,10.0457,36.8767,0.182,-0.0403,0.0611,139.9219
20:18:28:853,-0.4597,2.9877,9.5429,36.8454,0.2804,-0.0428,0.0623,139.9219
20:18:28:874,-0.4262,3.1053,9.1071,36.9231,0.2761,-0.0476,0.0421,139.9219
20:18:28:893,-0.3616,3.1029,9.1789,36.5921,0.1698,-0.0586,0.0079,139.9219
20:18:28:915,-0.4501,3.0523,9.2701,36.5258,0.0452,-0.0324,-0.0153,139.9219
20:18:28:934,-0.6272,3.026,9.507,36.3241,-0.0336,-0.0214,-0.0195,139.9844
20:18:28:954,-0.7158,2.9662,9.6888,36.4965,-0.0312,-0.0067,-0.0024,139.9844
20:18:28:975,-0.687,3.0069,9.2868,36.506,0.0312,0.0641,0.0293,139.9844
20:18:28:994,-0.687,3.2082,8.6306,36.5948,0.0611,0.1118,0.0476,139.9844
20:18:29:016,-0.7277,3.3326,8.5828,36.7168,-0.0006,0.0623,0.0501,140.0156
20:18:29:034,-0.5578,3.2297,9.0808,36.8024,-0.0739,-0.044,0.0483,140.0156
20:18:29:054,-0.3281,3.0165,9.4424,36.8639,-0.0684,-0.1014,0.0226,140.1406
20:18:29:076,-0.419,2.8322,9.44,36.837,0.0049,-0.0855,-0.0189,140.1406
20:18:29:094,-0.7708,2.7963,8.8678,36.8594,0.0831,-0.0067,-0.0257,140.1094
20:18:29:117,-1.1324,3.2967,7.9125,36.6109,0.0959,0.0147,0.0189,140.1094
20:18:29:134,-1.2114,3.5599,8.2214,36.6022,-0.1374,-0.0562,0.0819,139.9844
20:18:29:155,-1.1061,3.7421,8.9827,36.6443,-0.2663,-0.0556,0.1057,139.9688
20:18:29:178,-1.0989,3.8545,9.5477,36.666,-0.3219,0,0.1075,139.9375
20:18:29:193,-1.1085,3.8306,9.5285,36.5184,-0.2914,0.0354,0.0739,139.9219
20:18:29:213,-0.9936,3.7325,9.4639,36.5009,-0.2437,-0.047,0.0134,139.9688
20:18:29:233,-0.9577,3.5216,9.6912,36.6049,-0.2596,-0.1723,-0.0709,139.9688
20:18:29:254,-1.2544,3.2465,10.2921,36.6366,-0.3421,-0.2205,-0.1277,139.9375
20:18:29:275,-1.5658,3.026,10.57,36.9875,-0.3946,-0.1252,-0.0831,139.9375
20:18:29:294,-1.6567,2.9471,10.4025,36.9676,-0.3457,0.0299,0.0556,139.8125
20:18:29:314,-1.4821,3.1747,9.883,37.0681,-0.2126,0.157,0.2181,139.8125
20:18:29:333,-1.2425,3.5001,9.2916,37.0256,-0.0623,0.2211,0.3378,139.75
20:18:29:360,-1.0965,3.7995,8.9157,36.8633,0.058,0.1997,0.4032,139.7969
20:18:29:376,-0.862,4.022,8.7338,36.8627,0.1448,0.1118,0.4227,139.7969
20:18:29:395,-0.565,4.1345,8.6569,36.9232,0.2083,0.0165,0.3934,139.7188
20:18:29:417,-0.4717,4.1752,8.5181,36.9764,0.2352,0.0018,0.3121,139.7188
20:18:29:434,-0.6344,4.0555,8.3985,36.7866,0.1949,0.0238,0.2089,139.5312
20:18:29:455,-0.8282,3.8282,8.7099,36.8206,0.0928,-0.0171,0.1246,139.5312
20:18:29:476,-0.8019,3.4259,9.306,36.817,-0.0147,-0.0959,0.0867,139.3281
20:18:29:495,-0.5889,3.134,9.8109,36.846,-0.0764,-0.1148,0.0855,139.3281
20:18:29:516,-0.3066,3.0165,10.2323,37.0149,-0.1045,-0.0904,0.091,139.4219
20:18:29:533,-0.1986,3.0212,10.4647,36.9212,-0.1197,-0.0586,0.0959,139.4219
20:18:29:555,-0.0574,3.0476,10.6226,36.8131,-0.1209,-0.0831,0.0977,139.6719
20:18:29:575,0.4071,2.8896,10.7255,36.6484,-0.1118,-0.1484,0.0898,139.6875
20:18:29:594,0.6033,2.7341,11.0106,36.7195,-0.1264,-0.2401,0.0391,139.4219
20:18:29:618,0.5554,2.6504,11.3169,36.781,-0.2236,-0.369,-0.055,139.3906
20:18:29:635,1.0726,2.3103,11.8244,36.5839,-0.2859,-0.4398,-0.0709,138.625
20:18:29:655,1.4629,2.0207,12.2267,36.6402,-0.3354,-0.4575,-0.0983,138.5312
20:18:29:677,1.5634,1.774,12.2483,36.4436,-0.3244,-0.3347,-0.1209,137.7188
20:18:29:694,1.5658,1.7118,11.5158,36.4992,-0.223,-0.0837,-0.1063,137.625
20:18:29:713,1.4079,1.8194,10.0576,36.6003,-0.0568,0.2089,-0.0831,137.0938
20:18:29:734,1.2903,2.016,8.6163,36.7056,0.1161,0.3427,-0.0825,137.0469
20:18:29:753,1.3908,2.2265,7.6134,36.6747,0.2407,0.2688,-0.1057,136.8438
20:18:29:774,1.6113,2.2863,7.2637,36.6218,0.2749,0.0525,-0.1729,136.8125
20:18:29:794,1.5634,2.2241,7.4982,36.4708,0.2071,-0.1723,-0.3005,136.6562
