Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
14:23:35:172,-0.1747,2.5618,9.5788,34.7192,-0.3598,0.1142,-0.091,71.0156
14:23:35:193,-0.1795,2.5618,9.1334,34.8423,-0.4319,0.124,-0.069,71.0156
14:23:35:211,-0.0526,2.6336,9.4567,35.1786,-0.5327,0.1399,-0.0513,71.0156
14:23:35:231,-0.0383,2.6862,9.7534,35.3247,-0.5827,0.1655,-0.0709,71.0156
14:23:35:249,-0.3592,2.4395,10.0528,35.6265,-0.5412,0.1894,-0.0941,71.0156
14:23:35:273,-0.577,2.3079,10.1246,35.8216,-0.4111,0.2456,-0.0318,71.0156
14:23:35:289,-0.4789,2.5041,10.1916,36.4115,-0.2297,0.2792,0.0904,71.0156
14:23:35:308,-0.443,2.758,9.8351,36.7838,-0.0458,0.3091,0.1845,71.0156
14:23:35:326,-0.3855,2.9183,9.6936,37.4484,0.0928,0.2315,0.2242,71.0156
14:23:35:345,-0.0814,3.0667,9.7463,38.1285,0.201,0.113,0.2456,71.0156
14:23:35:365,0.0981,3.1938,9.7104,38.5994,0.2718,0.0819,0.2315,71.0156
14:23:35:384,0.0024,3.1699,9.7367,38.8401,0.2682,0.1173,0.1784,71.0156
14:23:35:407,-0.2177,3.0356,9.7104,38.8737,0.1991,0.1955,0.1442,71.0156
14:23:35:423,-0.5004,2.8705,9.3084,39.384,0.1014,0.2694,0.149,71.0156
14:23:35:442,-0.6296,2.8178,9.5548,39.3106,-0.0257,0.1399,0.1552,71.0156
14:23:35:462,-0.2489,2.7556,10.1438,39.3547,-0.1588,-0.0764,0.1301,71.0156
14:23:35:480,-0.0167,2.5499,10.3208,39.3877,-0.2761,-0.2004,0.0263,71.0156
14:23:35:499,0.1316,2.1978,10.194,39.2738,-0.4184,-0.3176,-0.1906,71.0156
14:23:35:523,0.7134,1.7477,11.5875,39.467,-0.6084,-0.4563,-0.532,71.0781
14:23:35:540,1.1085,0.6966,12.8611,39.4465,-0.7568,-0.124,-1.0103,71.0781
14:23:35:557,-0.5578,-0.055,10.8165,39.6312,-0.7599,0.4759,-1.471,71.1562
14:23:35:576,-1.9944,-0.3281,10.9289,39.5702,-0.7373,0.2248,-1.5315,71.1562
14:23:35:595,-1.9271,-0.8501,10.7853,39.5445,-0.6249,-0.0953,-1.4014,70.875
14:23:35:614,-2.4251,-0.7588,10.5724,39.3315,-0.3897,-0.438,-1.3219,70.8594
14:23:35:634,-2.1547,-0.4836,10.9508,39.1066,-0.0562,-0.9523,-1.1948,70.4219
14:23:35:655,-0.8788,0.0837,12.478,38.8588,0.3207,-1.5357,-1.0366,70.375
14:23:35:674,-0.2946,-0.3951,12.9449,38.37,0.5412,-1.5858,-0.9554,70
14:23:35:693,-0.3832,-0.0407,12.2387,37.7914,0.4319,-0.9835,-0.8375,69.9688
14:23:35:713,-0.553,0.2417,11.8292,37.1642,0.2816,-0.4007,-0.6359,69.7031
14:23:35:732,-0.565,0.0742,11.08,36.3155,0.1631,0.0446,-0.4642,69.6719
14:23:35:753,-0.2225,0.1555,9.95,35.8625,0.1032,0.2382,-0.2871,69.375
14:23:35:774,-0.1196,0.7708,9.306,35.4224,0.0171,0.416,-0.1063,68.9219
14:23:35:793,-0.5267,1.0439,9.5094,34.992,-0.1283,0.689,0.08,40.3594
14:23:35:813,-0.4047,1.4151,9.0879,34.7168,-0.1784,0.926,0.3781,40.1094
14:23:35:834,0.1675,1.8099,8.2717,34.1458,-0.2071,1.1179,0.6267,41.8125
14:23:35:852,-0.122,1.5969,8.0584,34.1423,-0.3726,1.2168,0.686,41.8438
14:23:35:875,-0.0287,1.5826,7.7737,34.2333,-0.5449,1.0617,0.7654,45
14:23:35:893,0.4741,2.0064,7.7617,34.7763,-0.6512,0.8277,0.8607,48.0156
14:23:35:913,0.8258,2.2409,7.5197,35.2595,-0.6689,0.7984,0.8454,48.0156
14:23:35:934,0.6894,2.2481,7.0747,35.9052,-0.5901,0.9401,0.6976,50.7344
14:23:35:953,0.431,2.5427,6.3945,36.624,-0.4306,1.1484,0.496,50.7344
14:23:35:976,-0.2776,2.7987,5.863,37.366,-0.259,1.424,0.2688,52.9844
14:23:35:993,-1.343,2.5738,5.6668,38.3648,-0.0751,1.5748,0.08,52.9844
14:23:36:016,-2.4586,1.7237,5.6022,39.312,0.135,1.4069,0.0385,54.25
14:23:36:033,-2.6886,1.0295,5.5615,39.7253,0.273,0.8717,0.2248,54.25
14:23:36:054,-1.6926,1.0487,5.4108,40.4282,0.2193,0.3183,0.5388,54.6094
14:23:36:076,-1.2329,1.3908,6.1744,40.855,-0.0385,-0.0367,0.7813,54.6094
14:23:36:095,-1.0032,2.4036,7.6038,41.5196,-0.4258,-0.273,0.8448,53.9844
14:23:36:116,-0.8234,2.1595,8.6904,42.2471,-0.9053,-0.5406,0.6255,53.9219
14:23:36:134,-1.0869,0.6942,10.2467,42.8418,-1.3433,-0.7135,0.3598,52.375
14:23:36:155,-1.209,-0.7253,11.4556,43.8758,-1.3904,-0.7611,0.5235,52.2188
14:23:36:178,-1.3573,-2.8226,12.7463,44.6535,-0.992,-0.8039,0.9224,50.375
14:23:36:194,-1.4892,-0.8258,15.3006,45.8246,-0.4789,-0.2285,1.4362,50.1875
