Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:22:52:245,-0.3449,2.1811,8.6474,67.7577,-0.3696,-0.1264,-0.3268,15.1094
20:22:52:246,-0.8812,2.1117,9.5836,67.3944,-0.6139,0.1643,-0.1466,61.0312
20:22:52:255,-1.0367,1.9968,10.3905,67.0435,-0.6017,0.102,-0.0965,67.7656
20:22:52:276,-0.8091,1.8649,10.8117,66.995,-0.4765,0.1283,-0.014,68.4375
20:22:52:299,-0.5171,1.7836,10.7231,67.1321,-0.2999,0.2242,0.0324,68.5312
20:22:52:316,-0.3975,1.8601,10.3041,67.0685,-0.1582,0.2889,0.0171,68.5312
20:22:52:334,-0.4382,1.9681,10.0481,66.9122,-0.1045,0.2321,-0.0495,68.5312
20:22:52:354,-0.644,2.0207,9.9691,66.9371,-0.1118,0.1228,-0.1161,68.5312
20:22:52:374,-0.766,2.0471,10.0193,66.6784,-0.1271,0.0177,-0.1381,68.5312
20:22:52:400,-0.7205,2.0782,10.1414,66.5735,-0.1313,-0.0507,-0.1393,68.5312
20:22:52:417,-0.6942,2.0758,10.1892,66.5146,-0.1167,-0.0733,-0.1545,68.5312
20:22:52:434,-0.6679,2.1236,10.1868,66.656,-0.0825,-0.0745,-0.19,68.5312
20:22:52:453,-0.7277,2.1332,10.1581,66.4348,-0.0367,-0.0458,-0.2456,68.5312
20:22:52:476,-0.7899,2.0997,10.0433,66.4016,0.0269,0.0147,-0.3042,68.5312
20:22:52:497,-0.9027,2.0949,9.9404,66.501,0.0757,0.0562,-0.3769,68.5312
20:22:52:515,-1.1372,2.2385,9.7941,66.65,0.077,0.0886,-0.4465,68.5312
20:22:52:534,-1.3478,2.3701,9.7511,66.9195,0.0525,0.099,-0.4587,68.5312
20:22:52:555,-2.0016,2.5184,9.8853,66.9496,0.0397,0.0489,-0.3861,68.5312
20:22:52:576,-1.9777,2.5307,10.0289,67.0412,0.0568,0.0702,-0.2987,68.4375
20:22:52:599,-1.7764,2.6001,10.1103,66.9284,0.1008,0.1564,-0.2187,68.4219
20:22:52:613,-1.4222,2.217,9.1143,67.0358,0.1692,0.2395,-0.1613,68.3906
20:22:52:634,-0.8835,3.0117,8.633,67.1602,0.0916,0.0244,-0.1637,68.3906
20:22:52:654,-1.5945,2.8083,9.0353,67.072,-0.1118,-0.1942,-0.3482,68.6094
20:22:52:673,-1.5873,2.4802,9.0066,66.8653,-0.1472,-0.0959,-0.4221,68.6406
20:22:52:697,-1.4414,2.6743,8.8774,66.8382,-0.0403,0.2639,-0.3861,68.9219
20:22:52:714,-2.327,2.7772,8.8774,66.9814,0.0867,0.8778,-0.3726,69.4375
20:22:52:734,-3.1914,2.8848,8.8702,67.0681,0.2785,1.518,-0.2401,69.4375
20:22:52:753,-7.223,3.1196,8.0393,67.1259,0.43,1.6866,-0.0012,70.1875
20:22:52:775,-6.4472,3.3876,9.2773,67.0613,0.1209,0.8472,0.4526,70.1875
20:22:52:798,-3.6799,2.6719,9.5285,67.0236,0.0244,0.5925,1.0476,71.1719
20:22:52:815,-0.8764,2.5331,9.2076,67.1268,0.1032,0.6811,1.372,71.1719
20:22:52:835,2.3797,1.9896,8.3913,67.1777,0.2193,0.846,1.3409,72.0781
20:22:52:854,2.6432,2.2217,9.253,66.9937,0.4007,0.7752,1.0305,72.0781
20:22:52:875,0.2177,2.8896,8.9611,66.8835,0.7507,1.1405,0.2694,72.0781
20:22:52:897,-5.7218,4.4626,2.0758,66.7347,0.4557,0.0312,-0.529,72.6406
20:22:52:915,-5.6692,2.9925,8.9659,66.5636,-1.1679,-2.4141,-0.5626,72.9844
20:22:52:935,-2.8226,4.1871,11.2355,66.7078,-1.4747,-2.2981,0.3054,72.9844
20:22:52:953,-1.9175,4.0699,12.8827,66.571,-1.1044,-1.9456,0.788,73.8438
20:22:52:976,-0.8453,3.3039,12.897,66.4277,-0.449,-1.1759,0.8656,73.8438
