Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:17:13:033,-1.4174,2.758,9.6793,26.1454,-0.1161,-0.047,-0.0006,186.0938
19:17:13:052,-1.5826,2.758,9.6912,26.0198,-0.1466,0.0153,0.0238,186.0938
19:17:13:070,-1.5873,2.8226,9.7439,26.0233,-0.1723,0.0513,0.0647,186.0938
19:17:13:090,-1.6735,2.8322,9.8181,25.9175,-0.1875,0.0757,0.0867,186.0938
19:17:13:113,-1.7788,2.782,9.8734,26.1342,-0.1869,0.1093,0.11,186.0938
19:17:13:129,-1.8099,2.7317,9.8303,26.1395,-0.1539,0.1387,0.1594,186.0938
19:17:13:148,-1.7094,2.8059,9.7606,26.2902,-0.0971,0.1448,0.2205,186.0938
19:17:13:169,-1.5491,2.9901,9.4472,26.4062,-0.0305,0.1662,0.2755,186.0938
19:17:13:188,-1.5227,3.2106,8.9204,26.5351,0.014,0.1979,0.3005,186.0938
19:17:13:210,-1.5945,3.3685,8.6354,26.5521,0.0183,0.1759,0.2957,186.0938
19:17:13:227,-1.5012,3.4211,8.5851,26.4173,0.0098,0.1112,0.2847,186.0938
19:17:13:247,-1.3549,3.5145,8.5229,26.2474,0,0.0501,0.2737,186.0938
19:17:13:268,-1.2353,3.5575,8.7673,26.1047,-0.0421,-0.0122,0.2498,186.0938
19:17:13:287,-1.2114,3.4881,9.0832,26.0458,-0.0947,-0.0324,0.2248,186.0938
19:17:13:309,-1.2114,3.4594,9.4759,26.1757,-0.1179,-0.0281,0.2101,186.0938
19:17:13:327,-1.1922,3.4499,9.4926,25.9708,-0.0922,0.0073,0.2169,186.0938
19:17:13:347,-1.2162,3.5049,9.1573,25.758,-0.0397,0.0415,0.237,186.0938
19:17:13:368,-1.2401,3.6583,8.875,25.8978,-0.0092,0.0287,0.2578,185.9219
19:17:13:388,-1.2042,3.7708,8.8678,26.0875,-0.0055,-0.0183,0.2596,185.9219
19:17:13:413,-1.2162,3.7158,8.8654,26.2019,0.0043,-0.0489,0.2376,185.5781
19:17:13:429,-1.2329,3.6966,8.7649,26.4521,0.0287,-0.0599,0.2291,185.5781
19:17:13:448,-1.1922,3.8713,8.5421,26.4502,0.0409,-0.0586,0.2517,184.9844
19:17:13:469,-0.941,4.1345,8.3818,26.2833,0.0165,-0.0757,0.2688,184.9844
19:17:13:487,-0.62,4.2712,8.6186,26.6029,-0.036,-0.135,0.2199,184.25
19:17:13:511,-0.5219,4.1154,9.0425,26.6779,-0.0782,-0.1851,0.1057,184.25
19:17:13:529,-0.7397,3.8378,9.2124,26.5275,-0.0867,-0.1796,0.0024,183.6719
19:17:13:548,-0.9123,3.6966,9.2605,26.56,-0.0843,-0.1704,-0.0324,183.6094
19:17:13:568,-0.8091,3.7038,9.5333,26.5904,-0.0928,-0.2016,-0.022,183.125
19:17:13:588,-0.6823,3.6365,9.9165,26.6945,-0.1008,-0.2468,-0.0318,183.0781
19:17:13:612,-0.8282,3.5815,10.2706,26.7492,-0.0983,-0.2792,-0.0702,182.6406
19:17:13:627,-0.8835,3.5647,10.5126,26.7934,-0.0782,-0.303,-0.0922,182.9531
19:17:13:648,-0.8043,3.5432,10.8619,26.6763,-0.0525,-0.3329,-0.1093,184.8281
19:17:13:670,-0.7732,3.4211,11.4126,26.8907,0.0287,-0.303,-0.1875,184.7969
19:17:13:695,-0.5219,3.0981,10.8787,27.2432,0.0556,-0.226,-0.2303,184.3125
19:17:13:711,-0.4932,2.6886,10.6035,27.2301,0.0043,-0.2248,-0.3005,184.2656
19:17:13:727,-0.7014,2.3198,10.9409,27.1327,-0.1112,-0.2743,-0.3586,183.8125
19:17:13:748,-0.8043,1.9582,11.3169,26.868,-0.2187,-0.2749,-0.3592,183.7656
19:17:13:768,-0.5339,1.6161,11.6545,26.8091,-0.2633,-0.248,-0.3128,183.3125
19:17:13:787,-0.0742,1.3454,11.8986,26.6436,-0.2278,-0.204,-0.2614,183.2656
19:17:13:811,0.0861,1.2449,11.7144,26.6185,-0.1283,-0.0782,-0.2217,183.2188
19:17:13:828,0.0311,1.2664,10.7423,26.3583,0.0189,0.1362,-0.1637,183.3281
