Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:53:37:567,1.0439,2.1452,9.6027,16.1448,0.0623,0.0715,0.0367,24.3438
13:53:37:584,0.8764,2.1332,9.3251,16.3041,0.0586,0.0745,0.0134,24.3438
13:53:37:607,0.9027,2.1667,9.5405,16.1799,-0.0031,-0.0189,-0.0012,24.3438
13:53:37:624,0.8524,2.1643,9.883,16.1644,-0.0409,-0.0177,0.0012,24.3438
13:53:37:643,0.8716,2.1858,9.9739,16.297,-0.0177,0.0287,0.011,24.3438
13:53:37:662,0.9027,2.1045,9.7008,16.5375,0.022,0.036,0.0183,24.3438
13:53:37:681,0.9099,2.0853,9.7128,16.578,0.0098,0.0208,0.0092,24.3438
13:53:37:700,0.9051,2.1188,9.9356,16.7429,-0.0055,0.0165,-0.0073,24.3438
13:53:37:725,0.8955,2.138,9.6984,16.885,0.0312,0.0336,-0.0226,24.3438
13:53:37:740,0.8572,2.1476,9.4663,16.8625,0.0403,0.0373,-0.0299,24.3438
13:53:37:759,0.8692,2.1069,9.629,17.0451,0.0037,0.0159,-0.0257,24.3438
13:53:37:777,0.9505,2.1476,9.5501,17.1076,-0.0061,0.0073,-0.0257,24.3438
13:53:37:797,0.8477,2.1715,9.5381,17.053,-0.0177,0.0092,-0.0452,24.3438
13:53:37:819,0.7373,2.1643,9.6171,17.0016,-0.0367,0.0018,-0.0434,24.3438
13:53:37:841,0.7995,2.15,9.6027,17.2617,-0.0452,-0.0061,-0.0165,24.3438
13:53:37:857,0.766,2.1117,9.8133,17.237,-0.055,0.025,-0.0128,24.3438
13:53:37:877,0.7564,2.1141,9.7295,17.1838,-0.0391,0.0672,-0.0031,18.5469
13:53:37:894,0.7995,2.1045,9.4926,17.2101,-0.044,0.0715,0.0177,17.9688
13:53:37:915,0.7445,2.0662,9.5859,17.4187,-0.0904,0.0183,0.0232,17.9219
13:53:37:935,0.6751,2.0423,9.6553,17.6578,-0.1246,-0.0012,0.0269,17.9219
13:53:37:958,0.7995,2.0327,9.859,17.7105,-0.1301,0.0037,0.0348,17.8594
13:53:37:976,0.7493,2.071,9.7511,17.9552,-0.102,0.0269,0.0183,17.8594
13:53:37:994,0.7014,2.0303,9.6338,17.7661,-0.0996,0.0079,0.0208,17.8438
13:53:38:015,0.9194,2.059,9.6529,17.7678,-0.1393,-0.0629,0.0305,17.8594
13:53:38:035,1.6041,2.2122,9.3634,18.1952,-0.1839,-0.1588,0.0092,17.8594
13:53:38:059,1.6328,2.1667,9.3538,18.3241,-0.2217,-0.3628,-0.1246,17.9062
13:53:38:075,0.7134,1.6831,9.2195,18.5483,-0.2999,-0.5009,-0.2724,17.9062
13:53:38:094,0.6942,2.059,8.8798,18.495,-0.3952,-0.5937,-0.2046,18.0156
13:53:38:114,0.6129,2.016,9.0305,18.6274,-0.5272,-0.617,-0.0293,18.0156
13:53:38:133,0.3832,1.5156,10.1845,18.9405,-0.5937,-0.4899,0.2535,18.0938
13:53:38:156,1.6998,0.862,11.0536,19.3362,-0.3897,-0.2767,0.5876,58.5156
13:53:38:175,3.2632,1.4486,10.8476,19.761,-0.0904,-0.1093,0.5143,58.875
13:53:38:194,2.1978,1.0869,8.9635,19.9547,-0.0782,-0.1771,-0.0458,58.8906
13:53:38:216,1.7692,1.3286,8.9157,20.2748,-0.4343,-0.4306,-0.2743,58.8281
13:53:38:235,1.1372,1.4246,10.7877,20.6972,-0.7837,-0.6041,-0.215,58.8281
13:53:38:258,1.0582,1.3071,12.3368,21.5335,-0.5986,-0.2676,0.0037,58.7969
13:53:38:274,1.2281,1.2855,11.6737,22.187,-0.0067,0.5565,0.2969,58.7969
13:53:38:294,1.8793,1.9391,10.3929,22.244,0.4203,1.3286,0.5033,58.75
13:53:38:316,2.004,1.4462,6.7298,22.6939,0.3445,1.4429,0.4105,58.7344
13:53:38:334,1.7142,1.5347,7.4192,23.0399,0.0709,0.1313,0.1869,58.9219
13:53:38:359,0.8979,1.774,8.4559,23.369,-0.3916,-0.3054,-0.0116,58.8281
13:53:38:375,1.4055,1.6687,9.1047,23.7418,-0.6463,-0.3189,0.0214,59.4375
13:53:38:395,1.5012,1.6137,10.4791,24.0309,-0.7135,-0.4245,-0.0379,59.5
13:53:38:415,0.9266,1.4222,13.0047,23.9236,-0.5766,-0.2236,-0.1246,59.4688
13:53:38:434,1.3765,1.1444,11.4389,24.2957,0.4478,1.0079,0.0666,59.4688
13:53:38:461,1.1994,0.8524,9.5237,24.6793,0.722,1.3391,0.0208,58.4375
13:53:38:475,0.5339,0.5435,8.7553,24.7406,0.584,1.2211,-0.1423,58.3438
13:53:38:493,-0.0646,1.1611,9.4759,24.8626,0.3134,0.8509,-0.2181,58.7344
13:53:38:514,0.3975,1.0152,9.2243,24.8835,0.1674,0.6053,-0.1668,59.1875
13:53:38:534,0.5195,1.2855,9.7487,24.7518,0.0623,0.146,-0.0874,59.1875
13:53:38:555,2.7676,1.9582,10.8858,24.5925,0.0244,-0.1093,-0.0403,58.1719
13:53:38:577,0.8163,1.6663,10.503,24.6609,0.0837,0.3231,-0.3189,58.1719
13:53:38:594,-0.553,1.6376,10.1031,24.3074,0.1924,0.5498,-0.4881,58.1719
13:53:38:615,-0.4454,1.4103,10.1677,23.8755,0.2242,0.4423,-0.3488,57.375
13:53:38:634,0.4932,1.9271,9.7152,23.6824,0.2309,0.4465,-0.2773,57.3594
13:53:38:655,0.5937,2.5307,9.2868,23.3811,0.1961,0.4087,-0.518,57.4688
13:53:38:677,-0.3138,1.8482,10.0552,23.0194,0.1191,0.2175,-1.0317,57.4688
13:53:38:695,-0.4286,0.4956,11.056,22.6994,0.1643,0.2694,-1.4087,57.7969
13:53:38:716,0.3209,-0.28,11.0489,22.1862,0.4068,0.6334,-1.4405,57.6562
13:53:38:735,-1.1659,0.146,9.993,21.5693,0.6487,0.7318,-1.0995,57.6562
13:53:38:760,-1.0271,1.4868,9.6745,20.9438,0.7373,0.2663,-0.4099,57.5469
13:53:38:776,-0.6392,1.4677,9.6314,20.5207,0.6896,-0.0134,-0.0837,57.5469
13:53:38:794,-0.268,1.4438,8.9252,19.8425,0.5937,-0.248,-0.0208,57.8438
13:53:38:814,0.2776,1.9606,9.3706,19.1111,0.4239,-0.6017,-0.0446,57.8438
13:53:38:835,-0.2536,2.1571,8.9444,18.5187,0.3305,-0.4655,-0.1301,57.9688
13:53:38:859,-0.3664,2.5475,8.6426,18.0082,0.2621,0.0977,-0.0556,57.9844
13:53:38:877,-0.6631,2.4945,8.3698,17.4734,0.1326,0.4447,0.0098,58.7188
13:53:38:894,-0.8019,2.473,8.2167,16.9079,0.0354,0.358,0.0183,58.7969
13:53:38:917,-0.9362,2.394,8.8965,16.5785,-0.1387,0.1533,-0.0165,59.3438
13:53:38:935,-1.2042,2.2241,10.06,16.2892,-0.2083,0.0776,-0.0739,59.4062
13:53:38:959,-1.1994,2.3342,9.0712,16.1556,-0.124,0.1435,-0.0421,60.9062
13:53:38:978,-1.3454,2.5857,8.4823,16.144,-0.193,0.124,-0.0586,61.0469
13:53:38:993,-1.3884,2.6336,8.7218,16.253,-0.3671,0.0134,-0.0702,63.8125
13:53:39:015,-1.1731,2.6719,8.6809,16.3046,-0.5394,-0.1075,-0.0794,65.5625
13:53:39:033,-1.3382,2.4754,8.8247,16.5716,-0.7196,-0.3317,-0.1277,65.5625
13:53:39:055,-1.4916,2.1643,9.4448,17.136,-0.9187,-0.5314,-0.1478,65.7188
13:53:39:077,-1.319,1.7213,9.9523,17.4544,-1.0342,-0.5791,-0.1026,65.875
13:53:39:093,-0.8883,1.6352,10.0241,18.0282,-1.0617,-0.5143,-0.0409,65.9062
13:53:39:115,-0.4717,1.4773,10.2706,18.5076,-0.9926,-0.5314,-0.022,66.2344
13:53:39:133,-0.4501,1.3119,10.2897,19.185,-0.8314,-0.5278,-0.036,66.2344
13:53:39:154,-0.9099,1.2401,9.5213,19.5126,-0.6499,-0.4459,-0.0507,66.2344
13:53:39:178,-0.7923,1.0247,9.4184,20.1969,-0.5827,-0.507,0.0257,66.2344
13:53:39:194,0.1675,0.9864,9.5285,20.6498,-0.6451,-0.5351,0.1228,66.1562
13:53:39:216,0.4071,1.0343,9.8327,21.0053,-0.708,-0.3922,0.0702,66.3125
13:53:39:235,0.2776,1.1372,10.0768,21.7823,-0.7116,-0.1332,-0.0244,66.3125
13:53:39:256,0.0048,1.2879,10.7064,22.3362,-0.6237,-0.0629,-0.0629,66.375
13:53:39:277,-0.5889,1.0367,11.4174,22.6934,-0.4594,-0.0195,-0.0635,66.375
13:53:39:294,-0.8572,0.8186,11.7933,23.0172,-0.1985,0.1106,0.036,66.5156
13:53:39:314,-0.6679,0.7445,11.8771,23.5079,0.1295,0.2755,0.2071,66.5156
13:53:39:335,-0.4119,0.5674,11.135,23.4301,0.4569,0.3708,0.3372,66.8438
13:53:39:360,0.2608,0.6607,10.7207,23.6529,0.5999,0.438,0.3659,66.875
13:53:39:422,0.6751,0.996,10.3161,23.7871,0.6713,0.336,0.0379,67.0625
13:53:39:423,0.6081,1.3238,10.3137,23.4883,0.6689,0.1973,-0.1784,67.0938
13:53:39:423,0.3042,1.6041,10.0361,22.844,0.6683,0.0825,-0.3549,67.2031
13:53:39:438,-0.0263,1.5897,9.44,22.2963,0.6218,-0.0495,-0.4551,67.2188
13:53:39:458,-0.1125,1.427,9.2578,21.5037,0.4355,-0.1643,-0.4642,67.2812
13:53:39:476,0.0383,1.0558,9.6051,20.686,0.1894,-0.179,-0.4258,67.2969
13:53:39:493,0.5483,0.9817,9.8109,20.3085,0.0257,-0.1161,-0.3879,67.1562
13:53:39:513,0.6703,1.0152,9.7104,19.4908,-0.036,0.014,-0.4349,67.25
13:53:39:533,-0.1196,0.9601,9.8399,18.9651,-0.1209,0.193,-0.5272,67.25
13:53:39:556,-1.1898,0.4813,10.1486,18.4341,-0.2315,0.3354,-0.5339,67.2969
13:53:39:575,-1.5897,-0.1053,11.1087,18.1906,-0.3183,0.4032,-0.3934,67.2969
13:53:39:594,-0.984,-0.3808,11.767,18.0433,-0.234,0.3983,-0.2065,67.3125
13:53:39:615,-0.4501,-0.1388,11.1924,17.8455,0.0397,0.3225,-0.1643,66.7031
13:53:39:634,0.7564,-0.1723,9.6218,17.8465,0.3616,0.1668,-0.2718,66.6875
13:53:39:654,0.4334,0.3616,8.8654,17.45,0.4398,-0.1747,-0.5693,65.9688
13:53:39:679,-0.7564,-0.0335,8.4918,17.2602,0.281,-0.3922,-0.8234,65.9688
13:53:39:694,-1.5179,0.0598,8.985,16.9249,0.0415,-0.405,-0.6982,66.0938
13:53:39:713,-1.5634,0.0646,9.4878,16.5965,-0.1081,-0.295,-0.4038,66.9844
13:53:39:735,-0.8764,0.0957,9.2797,16.3655,-0.149,-0.1112,-0.1326,66.9844
13:53:39:754,-0.0885,0.3401,9.6314,15.936,-0.1839,-0.1038,0.0122,67.9844
13:53:39:779,0.189,0.4836,9.8925,15.4981,-0.1552,-0.1209,0.0067,67.9844
13:53:39:793,0.2776,0.6607,9.4232,15.1248,-0.0525,-0.0379,-0.0629,68.9062
13:53:39:815,0.0574,0.7038,8.9228,14.9858,-0.055,0.0018,-0.1057,68.9062
13:53:39:834,0.0167,0.62,9.294,14.9501,-0.1594,-0.1405,-0.0867,69.9219
13:53:39:854,0.4454,0.5698,10.3304,14.8798,-0.2083,-0.1319,-0.0654,70.0312
13:53:39:877,0.4645,0.7373,10.2802,14.9005,-0.0696,0.2749,-0.0843,70.5938
13:53:39:893,-0.0287,1.0295,9.6338,14.7928,0.0825,0.7019,-0.0941,70.6406
13:53:39:917,-0.4071,1.3262,8.8582,14.917,0.0568,0.4551,-0.0385,71.0781
13:53:39:936,-0.134,1.3382,9.3395,14.9957,-0.0635,0.146,0.0006,71.1094
13:53:39:957,-0.1651,1.3406,9.95,14.86,-0.1203,0.033,0.0006,72.5469
13:53:39:980,-0.3449,1.3549,10.0744,14.8675,-0.0525,0.1234,-0.0012,72.6875
13:53:39:994,-0.3903,1.3813,9.8758,14.6454,0.0177,0.2743,0.0293,73.8281
13:53:40:014,-0.2441,1.4318,9.7846,14.7381,0.044,0.2895,0.0837,73.9375
13:53:40:033,-0.1364,1.4581,9.4184,14.6223,0.0348,0.2981,0.1002,74.0781
13:53:40:055,-0.3233,1.5084,8.9922,14.5821,-0.0293,0.2236,0.0696,74.0938
13:53:40:079,-0.376,1.4414,9.4304,14.4552,-0.1778,0.0079,0.0336,74.1562
13:53:40:095,-0.2393,1.4533,10.1055,14.411,-0.2498,-0.1655,-0.0043,74.1562
13:53:40:116,-0.1795,1.5371,10.4312,14.6474,-0.1912,-0.2382,-0.0434,74.3906
13:53:40:134,-0.3712,1.5203,9.9954,14.7303,-0.0977,-0.2401,-0.0745,74.3906
13:53:40:157,-0.2704,1.3717,9.7319,14.8552,-0.1026,-0.193,-0.0507,74.5312
13:53:40:178,-0.1962,1.1492,10.5844,14.7892,-0.1808,-0.1906,0.0134,74.5469
13:53:40:195,-0.1149,0.8306,11.1422,15.007,-0.1332,-0.1729,0.0495,74.6562
13:53:40:216,-0.0239,0.7875,10.7901,14.9756,0.0018,-0.1002,0.0269,74.6562
13:53:40:235,-0.1388,0.8907,10.4527,14.7035,0.0568,-0.0275,-0.0501,74.6562
13:53:40:256,-0.6296,0.9697,10.6896,14.8013,0.0312,-0.0183,-0.1106,74.6406
13:53:40:280,-1.2042,0.7062,10.9193,14.7829,0.0385,-0.0232,-0.1148,74.6406
13:53:40:294,-1.4653,0.3114,10.9555,14.5709,0.0855,-0.0067,-0.0305,74.5
13:53:40:317,-0.9936,0.1412,10.4815,14.3471,0.1503,0.0183,0.0904,74.5
13:53:40:335,-0.6488,0.2584,10.1151,14.0422,0.1515,0.077,0.1106,74.2969
13:53:40:355,-0.984,0.5411,9.7319,13.8513,0.1093,0.1148,0.0299,74.2969
13:53:40:378,-1.6974,0.4023,9.1765,13.7307,-0.0079,0.1155,-0.0476,74.25
13:53:40:396,-2.0231,-0.1579,9.5907,13.8954,-0.2541,0.0397,-0.0067,74.25
13:53:40:416,-1.0391,-0.8548,11.5517,13.8461,-0.4587,-0.0336,0.1356,74.375
13:53:40:436,-0.3616,-0.862,10.8954,13.7171,-0.1826,0.0593,0.2309,74.375
13:53:40:457,-0.2489,-0.5148,9.6123,13.6999,-0.0061,0.1747,0.1057,74.4219
13:53:40:480,-1.2305,-0.3879,8.8989,13.8488,-0.0128,0.1778,-0.0379,74.4375
13:53:40:495,-1.4701,-0.4406,8.9635,13.946,-0.1607,-0.0226,0.0031,74.3594
13:53:40:515,-0.6799,-0.3975,10.1079,14.1099,-0.2902,-0.2101,0.1362,74.3594
13:53:40:533,0.1962,-0.3329,10.0528,14.2659,-0.2107,-0.1216,0.1051,74.5156
13:53:40:555,0.0814,-0.0431,9.7367,14.2036,-0.0733,0.1869,-0.1045,74.5312
13:53:40:578,-0.9194,0.1771,8.7793,14.1715,-0.0012,0.5693,-0.295,74.6875
13:53:40:595,-1.9657,0.3257,8.4224,14.1447,-0.011,0.4966,-0.3922,74.7031
13:53:40:616,-3.2034,0.3568,9.6673,14.2691,-0.0922,-0.0006,-0.4337,74.4844
13:53:40:633,-2.5762,0.1842,10.5317,14.1459,-0.0104,-0.474,-0.2388,74.4844
13:53:40:656,-1.319,0.1077,9.9787,14.0562,0.1894,-0.4972,-0.0562,74.5
13:53:40:677,-0.7158,0.2058,9.4376,13.5804,0.3244,-0.2254,-0.0593,74.5
13:53:40:698,-0.7038,0.2874,9.1597,13.3965,0.3909,0.1716,-0.0757,74.3281
