Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
10:18:28:450,-0.8931,2.2935,9.5955,50.0611,-1.3714,-0.1246,-0.1228,20.1562
10:18:28:451,-0.8378,2.3677,9.1669,50.1663,-0.0977,0.066,0.0006,47.4062
10:18:28:464,-0.644,2.3916,9.4424,50.1063,-0.11,0.0153,0.0031,47.4062
10:18:28:484,-0.6511,2.3342,9.6386,49.6641,-0.1148,0.0122,-0.0238,52.7344
10:18:28:505,-0.7828,2.2481,9.7319,49.4977,-0.1026,0.0312,-0.0525,52.7344
10:18:28:523,-0.7923,2.2265,9.6649,49.8882,-0.0721,0.036,-0.0574,52.7344
10:18:28:541,-0.7205,2.2337,9.5477,49.9473,-0.0635,0.0342,-0.0568,52.7344
10:18:28:560,-0.7158,2.2026,9.4591,50.0338,-0.0996,0.0599,-0.069,52.7344
10:18:28:581,-0.7923,2.2313,9.7965,50.0635,-0.1558,0.0794,-0.0831,52.7344
10:18:28:599,-0.8163,2.2313,10.2132,50.0947,-0.1448,0.0538,-0.0831,52.7344
10:18:28:618,-0.6942,2.2146,10.1486,49.9556,-0.0269,0.0018,-0.0776,52.7344
10:18:28:644,-0.5937,2.2528,9.8638,50.1246,0.0678,-0.0269,-0.0782,52.7344
10:18:28:659,-0.6105,2.2552,9.5836,50.0827,0.0702,0.0202,-0.0916,52.7344
10:18:28:679,-0.8115,2.2624,9.3251,49.816,0.0208,0.0654,-0.1045,52.7344
10:18:28:699,-0.862,2.2648,9.3945,49.5693,-0.0538,0.0586,-0.1008,52.7344
10:18:28:720,-0.7923,2.2935,9.4041,49.5376,-0.1136,0.0641,-0.0916,52.7344
10:18:28:739,-0.8115,2.3055,9.4472,49.4253,-0.1387,0.0513,-0.0935,52.7344
10:18:28:759,-0.8306,2.2839,10.0672,49.3509,-0.1344,0.0043,-0.088,52.7344
10:18:28:779,-0.8548,2.3151,10.2395,49.4969,-0.047,-0.0092,-0.0745,52.7344
10:18:28:799,-0.929,2.2887,9.8351,49.4794,0.066,0.0134,-0.0715,52.7969
10:18:28:819,-0.8955,2.2576,9.4998,49.7053,0.1161,0.0202,-0.0647,52.7969
10:18:28:840,-0.8524,2.4227,9.198,49.6686,0.1173,0.0293,-0.0617,52.9062
10:18:28:858,-0.9362,2.5089,9.0449,49.9113,0.0696,0.0293,-0.0739,53.0469
10:18:28:880,-1.0104,2.5208,9.3634,49.6738,0.0012,0.014,-0.0819,53.0469
10:18:28:899,-1.197,2.4921,9.4567,49.6912,-0.0281,0.0171,-0.0794,53.2031
10:18:28:919,-1.3836,2.3844,9.6075,49.7357,-0.0165,-0.011,-0.0696,53.2031
10:18:28:941,-1.1468,2.4873,9.6123,49.4743,0.0055,0.0122,-0.0373,53.4062
10:18:28:959,-0.8979,2.7006,9.2387,49.4194,0.0024,0.0843,-0.0275,53.4062
10:18:28:980,-0.8091,2.7197,9.1549,49.3263,-0.0275,0.0385,-0.0605,53.6094
10:18:28:998,-0.9099,2.5594,9.4328,49.1491,-0.0501,-0.0617,-0.1124,53.6094
10:18:29:019,-1.118,2.4562,9.6529,48.9234,-0.0593,-0.0825,-0.1582,53.7656
10:18:29:039,-1.2377,2.3174,9.7367,49.0597,-0.0434,-0.0495,-0.1833,53.7812
10:18:29:058,-1.276,2.4012,9.6864,49.0805,0.0024,-0.036,-0.1949,53.9375
10:18:29:080,-0.9936,2.8083,9.2483,48.9629,0.0751,-0.0605,-0.1881,53.9531
10:18:29:101,-0.1149,2.8011,8.9204,49.0814,-0.0104,-0.1637,-0.1448,54.0938
10:18:29:119,-0.3066,2.8394,9.8518,49.0327,-0.1539,-0.2083,-0.1942,54.0781
10:18:29:141,-0.5387,2.8442,10.1342,49.0247,-0.2132,-0.0745,-0.2107,51.3125
10:18:29:159,-0.498,2.7221,9.9308,49.2577,-0.1527,-0.022,-0.2107,51.2969
10:18:29:179,-0.6488,2.569,9.7798,49.4248,-0.0299,-0.1197,-0.2523,51.4531
10:18:29:198,-0.7828,2.4084,9.7989,49.2911,0.0678,-0.2431,-0.2785,51.4844
10:18:29:219,-0.984,2.2361,9.7606,49.2288,0.1051,-0.2724,-0.2761,51.5938
10:18:29:240,-1.0726,2.0255,9.7176,49.2509,0.0996,-0.2065,-0.2456,51.6719
10:18:29:259,-1.0439,2.1858,9.6386,49.4325,0.0684,-0.0941,-0.1802,51.7344
10:18:29:279,-0.9123,2.4849,9.7056,49.4352,0.0354,-0.0189,-0.1136,51.75
10:18:29:299,-0.8812,2.5786,9.6697,49.4378,0.0312,-0.0043,-0.0825,52.0625
10:18:29:319,-0.7277,2.394,9.5907,49.3705,0.0489,-0.0654,-0.0819,52.0156
10:18:29:344,-0.364,2.0997,9.7032,49.3459,0.0617,-0.1686,-0.088,52.4375
10:18:29:360,-0.0502,2.1571,9.8037,49.3608,0.0446,-0.2065,-0.1008,52.9375
10:18:29:381,-0.0335,2.461,9.6984,49.4693,-0.0263,-0.1497,-0.1295,52.9375
10:18:29:399,-0.2728,2.5041,9.8399,49.5171,-0.1106,-0.1075,-0.1588,53.3438
10:18:29:419,-0.4143,2.3294,10.0385,49.365,-0.113,-0.1075,-0.1454,53.3438
10:18:29:442,-0.4023,2.4299,10.0816,49.5967,-0.0324,-0.113,-0.0855,53.7969
10:18:29:459,-0.2752,2.7772,9.629,49.6599,0.077,-0.0831,-0.0226,53.7969
10:18:29:481,0.0383,2.971,9.0425,49.7292,0.1326,-0.0666,0.0043,54.4375
10:18:29:500,0.201,3.1101,8.6761,49.5914,0.0727,-0.069,-0.0202,54.4375
10:18:29:520,0.1292,3.0885,8.9803,49.6093,-0.0788,-0.0971,-0.0709,54.9219
10:18:29:544,0.1555,2.7341,9.6888,49.3045,-0.2107,-0.1258,-0.0941,54.9844
10:18:29:561,0.2249,2.5137,10.1677,49.2543,-0.223,-0.0849,-0.0855,55.2969
10:18:29:583,0.285,2.6671,9.8949,49.2093,-0.1203,0.0024,-0.0568,55.3594
10:18:29:601,0.553,2.9351,8.8678,48.8712,0.0318,0.0202,-0.0751,55.5469
10:18:29:621,0.6823,2.9351,9.0257,48.5901,-0.0562,-0.0238,-0.1234,55.5469
10:18:29:645,0.6105,2.782,9.4496,48.4349,-0.1521,-0.0501,-0.1747,55.7812
10:18:29:661,0.5363,2.6647,9.7439,48.3649,-0.1564,-0.0574,-0.1967,55.7969
10:18:29:680,0.5171,2.6767,9.6529,48.3298,-0.0898,-0.0458,-0.182,56.1094
10:18:29:699,0.4693,2.8178,9.4065,48.4664,-0.0586,-0.014,-0.1729,56.1406
10:18:29:719,0.5243,2.8059,9.4161,48.3099,-0.0898,0.0006,-0.1698,56.4062
10:18:29:746,0.5506,2.7341,9.7223,48.2095,-0.1429,-0.0006,-0.1826,56.4219
10:18:29:760,0.352,2.7078,10.2993,48.2547,-0.1649,-0.0049,-0.2138,56.4688
10:18:29:780,0.1436,2.7293,10.4336,48.3472,-0.1081,0.0385,-0.2309,56.4688
10:18:29:799,-0.0096,2.8083,10.2395,48.2976,-0.014,0.0654,-0.234,56.5938
10:18:29:819,-0.0407,2.983,10.3065,48.347,0.0379,0.0556,-0.2248,56.5938
10:18:29:846,0.0837,3.0428,10.3881,48.3902,0.033,0.099,-0.2242,56.8125
10:18:29:861,-0.1388,2.959,10.4575,48.3897,0,0.1735,-0.2541,56.9219
10:18:29:882,-0.6823,2.9542,10.7542,48.2849,-0.0067,0.2004,-0.2694,56.9219
10:18:29:900,-0.7134,2.9231,10.5867,48.3536,0.0672,0.1997,-0.2175,57.125
10:18:29:920,-0.5243,2.7556,10.4934,48.481,0.1619,0.1307,-0.1765,57.125
10:18:29:942,-0.4382,2.4371,10.3161,48.3309,0.2266,0.0428,-0.182,57.5469
10:18:29:961,-0.6416,1.9247,10.1557,48.3054,0.2358,-0.0324,-0.2156,57.5469
10:18:29:981,-1.0798,1.427,10.3711,48.2656,0.1991,-0.1069,-0.223,57.9375
10:18:30:000,-1.3023,1.2664,10.6681,48.0724,0.1655,-0.0947,-0.1484,57.9375
10:18:30:019,-1.2903,1.4462,10.4288,47.9991,0.1845,0.0397,-0.0336,58.2812
10:18:30:044,-1.3119,1.8051,9.6769,48.1161,0.295,0.1686,0.0501,58.3125
10:18:30:062,-1.2664,2.0566,8.5349,48.1234,0.4642,0.2126,0.0812,58.75
10:18:30:081,-1.2114,2.3174,7.6421,48.0908,0.562,0.1368,0.0745,58.7969
10:18:30:101,-0.9601,2.3151,7.3738,48.2417,0.5088,-0.0183,0.0367,59.2344
10:18:30:122,-0.8043,1.4342,8.3339,48.4259,0.044,-0.1338,-0.135,59.2812
10:18:30:145,-0.7636,1.0582,9.0616,48.4042,-0.2315,-0.1356,-0.1478,59.7344
10:18:30:161,-0.6966,1.2377,10.3161,48.5546,-0.4581,-0.1668,-0.1051,59.7812
10:18:30:180,-0.5818,1.6256,11.0608,48.7427,-0.5314,-0.077,-0.0525,60.2188
10:18:30:199,-0.486,1.9319,11.0752,48.7517,-0.3946,0.0214,-0.0391,60.2656
10:18:30:219,-0.352,1.9681,10.2682,48.8256,-0.1032,0.0275,-0.0562,60.625
10:18:30:240,-0.419,1.9705,9.7104,48.6967,0.146,-0.0867,-0.0782,60.6719
10:18:30:263,-0.4262,2.2457,9.2124,48.794,0.2468,-0.1411,-0.0666,61.1406
10:18:30:279,-0.4382,2.4658,8.7745,48.5803,0.2364,-0.0922,-0.0611,61.1875
10:18:30:300,-0.5602,2.4849,8.3554,48.7344,0.1741,-0.025,-0.088,61.4219
10:18:30:319,-0.8091,2.3749,8.3459,48.5244,0.0837,-0.0159,-0.11,61.4219
10:18:30:344,-0.9912,2.4873,8.6785,48.4897,0.0134,-0.0293,-0.0819,61.2656
10:18:30:436,-1.1539,3.189,8.6521,48.4509,0.0342,0.0232,-0.0037,61.1875
10:18:30:436,-0.9577,3.8617,8.1592,48.2631,0.1277,0.0629,0.0574,61.1875
10:18:30:437,-0.4765,4.0555,7.3953,48.4455,0.1643,-0.0067,0.0165,61.4531
10:18:30:442,0.1675,3.7301,7.5676,48.228,0.0006,-0.2388,-0.1435,61.4531
10:18:30:442,-0.055,2.7676,9.4591,48.3248,-0.3372,-0.5082,-0.3916,61.7344
10:18:30:458,-0.9697,1.9056,12.0736,48.316,-0.6298,-0.5363,-0.5284,61.7344
10:18:30:479,-1.2425,1.5897,13.2108,48.488,-0.6133,-0.2266,-0.4264,61.7969
10:18:30:499,-0.8477,1.9657,12.3942,48.4102,-0.2871,0.069,-0.2291,61.7969
10:18:30:519,-0.4286,2.4802,11.5035,48.2174,0.0996,0.0275,-0.1289,61.9531
10:18:30:540,-0.201,2.8298,10.7327,48.482,0.3604,-0.1026,-0.1381,61.9531
10:18:30:558,-0.3951,2.9901,10.1749,48.4594,0.4502,-0.1527,-0.2077,62.1406
10:18:30:580,-0.5746,3.0404,9.9188,48.6196,0.3885,-0.1167,-0.2456,62.1562
10:18:30:598,-0.1579,2.8561,9.6577,48.6596,0.234,-0.047,-0.2254,62.375
10:18:30:620,0.2752,2.6504,9.641,48.4099,0.0348,-0.0513,-0.2474,62.3906
10:18:30:643,0.5985,1.6328,11.3049,48.4644,-0.2767,-0.2584,-0.3861,62.4844
10:18:30:659,0.862,1.4151,12.0494,48.5175,-0.3292,-0.1833,-0.3518,62.4844
10:18:30:679,0.7469,1.5275,11.6474,48.7509,-0.2254,0.0324,-0.3103,62.4219
10:18:30:699,0.2898,1.7596,10.6968,48.681,0.022,0.1692,-0.2669,62.4062
10:18:30:719,0.3329,2.0183,9.1358,48.5769,0.2865,0.19,-0.1704,63.0312
10:18:30:739,0.6583,2.4203,8.1784,48.3745,0.4056,0.0635,-0.0843,63.0938
10:18:30:759,0.9075,2.892,7.8574,48.3412,0.35,-0.0373,-0.0531,64.0938
10:18:30:779,0.8596,3.2154,7.7354,48.3012,0.2052,-0.0134,-0.0898,64.1875
10:18:30:799,0.6488,3.2536,7.8861,47.8337,0.0623,0.0104,-0.1607,64.5312
10:18:30:818,0.4621,3.1125,8.176,47.6631,-0.0281,-0.0073,-0.2187,64.5781
10:18:30:840,0.2922,3.0476,8.3483,47.5793,-0.0837,-0.014,-0.2401,65.0156
10:18:30:858,0.256,3.1364,8.4607,47.5894,-0.1216,-0.0147,-0.2248,65.5781
10:18:30:879,0.2827,3.2106,8.6976,47.4172,-0.1478,-0.0122,-0.2083,65.5781
10:18:30:900,0.1914,3.1986,9.1143,47.332,-0.182,0.0232,-0.204,66.25
10:18:30:919,0.0933,3.0739,9.574,47.106,-0.1851,0.0947,-0.1863,66.25
10:18:30:940,-0.0431,3.0021,9.3682,47.2635,-0.0819,0.1619,-0.1509,67.0938
10:18:30:960,-0.0526,3.0141,8.9037,47.6021,0.0764,0.1026,-0.1038,67.0938
10:18:30:979,0.2946,3.1675,8.7171,47.7353,0.1704,-0.0367,-0.0434,67.7031
10:18:30:999,0.4813,3.3589,8.5181,47.8078,0.1417,-0.0666,-0.0257,67.7031
10:18:31:019,0.2704,3.4164,8.3985,47.6465,0.0031,0.0055,-0.055,67.9844
10:18:31:039,0.0144,3.4283,8.8032,47.7155,-0.1747,0.0415,-0.0611,67.9844
10:18:31:060,-0.1316,3.3278,10.0265,47.8301,-0.2749,0.0195,-0.0281,68.1562
10:18:31:080,-0.055,3.3613,10.6609,48.0553,-0.1936,0.0513,0.033,68.1719
10:18:31:099,0.055,3.699,10.2443,48.2339,0.0049,0.1209,0.0825,68.5469
10:18:31:120,0.1364,3.9048,9.5572,48.3604,0.1356,0.1484,0.0874,68.5938
10:18:31:143,-0.4836,3.5504,10.1151,48.3445,-0.0458,0.1674,0.0159,69.0469
10:18:31:160,-0.8596,3.1675,10.8523,48.5422,-0.1209,0.2095,0.022,69.0938
10:18:31:179,-1.4892,2.8681,11.269,48.622,-0.0965,0.2865,0.0531,69.5
10:18:31:199,-1.9896,2.904,11.2379,48.9718,-0.0275,0.3897,0.1576,69.5312
10:18:31:218,-2.0495,3.2393,10.5628,49.0711,0.0629,0.4795,0.3128,69.8281
10:18:31:240,-1.7189,3.5216,9.4735,48.8584,0.1552,0.4722,0.4355,69.8594
10:18:31:262,-1.1468,3.2345,9.0114,48.7576,0.1478,0.2889,0.4642,70.0156
10:18:31:279,-0.7181,1.9367,10.0768,48.639,-0.0116,0.0128,0.3964,70.0312
10:18:31:299,-1.1994,0.7875,11.9465,48.8228,-0.1888,-0.1063,0.347,70.125
10:18:31:318,-2.1188,0.5483,12.6817,48.5286,-0.1338,0.0819,0.463,70.125
10:18:31:340,-1.9008,1.4079,10.8117,48.3207,0.2382,0.438,0.7672,70.2031
10:18:31:361,-0.8115,2.5403,8.2406,48.0614,0.6212,0.5308,1.0079,70.0469
10:18:31:381,0.1292,3.4522,6.9715,48.1012,0.711,0.3005,0.9938,70.0469
10:18:31:400,0.1819,3.4834,7.3522,48.3469,0.5015,0.0629,0.7452,69.875
10:18:31:419,-0.6703,2.272,8.4464,48.2892,0.1759,0.0556,0.43,69.875
10:18:31:441,-1.5467,1.252,8.9994,48.1899,-0.0764,0.1979,0.3066,69.7656
10:18:31:464,-1.7524,1.1468,9.5261,48.122,-0.2187,0.2621,0.408,69.7656
10:18:31:481,-1.2066,1.6926,9.5572,48.1812,-0.2437,0.3195,0.5876,69.4375
10:18:31:500,-1.0343,2.3103,9.4807,48.4032,-0.193,0.3732,0.6652,69.4375
10:18:31:519,-1.1611,2.6288,8.8941,48.5504,-0.088,0.4502,0.6707,68.5156
10:18:31:542,-1.5586,2.6097,8.3124,48.4105,0.0171,0.4649,0.6725,68.5156
10:18:31:563,-1.7644,2.5762,8.1111,48.1979,0.0812,0.3879,0.7373,67.625
10:18:31:581,-1.5012,2.8418,8.2525,48.2035,0.0819,0.3201,0.854,67.5312
10:18:31:600,-0.7421,3.2847,8.5469,48.2712,-0.0165,0.3488,0.9499,66.7031
10:18:31:619,-0.0933,3.6655,9.0784,48.0962,-0.1649,0.3757,0.9285,66.625
10:18:31:642,0.055,3.591,9.7678,47.9708,-0.2059,0.2431,0.628,64.7812
10:18:31:663,-0.3927,3.2393,10.6514,47.8393,-0.1167,0.2309,0.5461,64.5938
10:18:31:683,-0.4573,2.8131,11.3647,47.5957,-0.0531,0.3922,0.5363,62.8906
10:18:31:700,-1.1635,2.1428,11.5517,47.72,-0.0916,0.7061,0.6255,62.7188
10:18:31:719,-0.9003,2.6958,11.4509,47.9282,-0.168,0.8711,0.755,61.9375
10:18:31:739,0.3257,4.0292,10.0911,47.7702,-0.0977,0.7648,0.7758,61.8594
10:18:31:764,-0.1771,4.6062,9.8758,47.9264,0.1802,0.0599,0.496,60.75
