Time,Cell_Type,Cell_ID,Cell_RSSI
18:52,['Lte'],[477],[-85]
18:52,['Lte'],[477],[-84]
18:52,['Lte'],[477],[-82]
18:52,['Lte'],[477],[-82]
18:52,['Lte'],[477],[-80]
18:52,['Lte'],[477],[-88]
18:52,['Lte'],[477],[-85]
18:52,['Lte'],[477],[-89]
18:52,['Lte'],[477],[-90]
18:52,['Lte'],[477],[-90]
18:52,['Lte'],[477],[-87]
18:52,['Lte'],[477],[-90]
18:52,['Lte'],[477],[-88]
18:52,['Lte'],[477],[-90]
18:52,['Lte'],[477],[-86]
18:52,['Lte'],[477],[-87]
18:52,['Lte'],[477],[-89]
18:52,['Lte'],[477],[-81]
18:52,['Lte'],[477],[-83]
18:52,['Lte'],[477],[-82]
18:52,['Lte'],[477],[-81]
18:52,['Lte'],[477],[-82]
18:52,"['Lte', 'Lte']","[477, 473]","[-79, -88]"
18:52,"['Lte', 'Lte']","[477, 473]","[-81, -88]"
18:52,"['Lte', 'Lte']","[477, 473]","[-82, -95]"
18:52,"['Lte', 'Lte']","[477, 473]","[-82, -95]"
18:52,"['Lte', 'Lte']","[477, 473]","[-76, -91]"
18:52,"['Lte', 'Lte']","[477, 473]","[-72, -91]"
18:52,"['Lte', 'Lte']","[477, 473]","[-79, -91]"
18:53,"['Lte', 'Lte']","[477, 473]","[-71, -91]"
18:53,"['Lte', 'Lte']","[477, 473]","[-74, -91]"
18:53,"['Lte', 'Lte']","[477, 473]","[-76, -91]"
18:53,"['Lte', 'Lte']","[477, 473]","[-81, -96]"
18:53,"['Lte', 'Lte']","[477, 473]","[-74, -97]"
18:53,"['Lte', 'Lte']","[477, 473]","[-74, -97]"
18:53,"['Lte', 'Lte']","[477, 473]","[-79, -97]"
18:53,"['Lte', 'Lte']","[477, 473]","[-79, -97]"
18:53,"['Lte', 'Lte']","[477, 473]","[-78, -97]"
18:53,"['Lte', 'Lte']","[477, 473]","[-74, -97]"
18:53,"['Lte', 'Lte']","[477, 473]","[-68, -89]"
18:53,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 176, 84, 132]","[-75, -103, -120, -131, -128]"
18:53,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 176, 84, 132, 85]","[-73, -102, -127, -129, -129, -128]"
18:53,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 176, 84, 132, 85]","[-79, -104, -128, -128, -129, -132]"
18:53,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 176, 84, 132, 85]","[-78, -105, -125, -128, -128, -129]"
18:53,['Lte'],[477],[-74]
18:53,['Lte'],[477],[-78]
18:53,['Lte'],[477],[-77]
18:53,['Lte'],[477],[-84]
18:53,['Lte'],[477],[-82]
18:53,['Lte'],[477],[-82]
18:53,"['Lte', 'Lte']","[477, 473]","[-87, -94]"
18:53,"['Lte', 'Lte']","[477, 473]","[-84, -105]"
18:53,"['Lte', 'Lte']","[477, 473]","[-88, -98]"
18:53,"['Lte', 'Lte']","[477, 473]","[-90, -93]"
18:53,"['Lte', 'Lte']","[477, 473]","[-87, -100]"
18:53,"['Lte', 'Lte']","[477, 473]","[-82, -101]"
18:53,"['Lte', 'Lte']","[477, 473]","[-86, -90]"
18:53,"['Lte', 'Lte']","[477, 473]","[-90, -92]"
18:54,"['Lte', 'Lte']","[477, 473]","[-93, -92]"
18:54,"['Lte', 'Lte']","[477, 473]","[-95, -85]"
18:54,"['Lte', 'Lte']","[473, 477]","[-79, -96]"
18:54,"['Lte', 'Lte']","[473, 477]","[-81, -96]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 178, 176, 84, 132, 85]","[-65, -96, -124, -129, -126, -117, -125]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 178, 176, 84, 132, 85]","[-65, -90, -120, -128, -127, -126, -125]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 178, 172, 84, 132]","[-73, -95, -126, -127, -130, -125]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 178, 84, 132]","[-83, -97, -123, -126, -120]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 178, 176, 172, 84, 85, 132]","[-86, -101, -124, -127, -130, -126, -126, -127]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 124, 124]","[-90, -112, -126, -136]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 124, 124]","[-84, -98, -134, -139]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 124, 124]","[-88, -98, -134, -139]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 124, 124]","[-92, -94, -134, -139]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 124, 124]","[-92, -100, -134, -139]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 176, 172, 178, 85, 132, 84]","[-91, -94, -120, -121, -126, -128, -125, -129]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[473, 477, 176, 172, 178, 132]","[-95, -95, -118, -124, -127, -123]"
18:54,"['Lte', 'Lte', 'Lte']","[477, 473, 492]","[-89, -95, -115]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 176, 172, 177, 176, 177, 172, 178, 163]","[-90, -94, -115, -122, -128, -115, -124, -122, -119, -124]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 176, 172, 177, 176, 177, 172]","[-86, -93, -115, -120, -127, -111, -123, -119]"
18:54,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[477, 473, 176, 172, 177, 176, 177, 172]","[-89, -101, -118, -116, -127, -117, -126, -125]"
