Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:40:04:316,-2.4204,3.6302,9.3207,57.0634,0.3436,-0.6725,0.5949,78.5312
13:40:04:370,-3.3925,2.0058,9.2357,57.1428,-0.2013,-0.814,-0.3181,77.1875
13:40:04:390,-4.6434,0.6231,10.634,57.3446,-0.6003,-0.749,-0.1641,77.1875
13:40:04:417,-5.7065,-0.8074,12.1902,57.6949,-0.7417,-0.5426,0.3001,193.7969
13:40:04:429,-6.1518,-1.0229,12.4559,56.9143,-0.633,-0.1756,0.9331,193.9219
13:40:04:449,-4.8553,-0.2364,11.3726,57.3351,-0.4389,0.1866,1.3696,193.4844
13:40:04:469,-3.3123,0.9487,10.0354,56.9317,-0.2993,0.1498,1.4125,192.9844
13:40:04:488,-2.2911,1.4994,9.2465,55.8553,-0.2519,-0.3972,1.1171,191.5156
13:40:04:519,-2.1164,1.1295,9.5745,57.0224,-0.2093,-0.9375,0.7496,189.8594
13:40:04:528,-2.3019,0.2029,10.2449,55.2454,-0.0794,-1.1676,0.5739,188.3281
13:40:04:553,-1.9667,-0.4782,10.1096,56.4802,0.1076,-1.1975,0.5334,187.2969
13:40:04:570,-1.7189,-0.2245,9.5051,56.7256,0.285,-0.9509,0.5616,186.6562
13:40:04:587,-1.4005,0.337,8.5319,55.0468,0.396,-0.3591,0.6245,186.1406
13:40:04:621,-1.4568,0.7225,7.8387,55.5749,0.4871,0.3309,0.7491,185.6562
13:40:04:636,-1.8805,1.2097,7.5371,56.7106,0.5737,0.6313,0.9243,184.7969
13:40:04:646,-1.8949,1.6346,6.5997,55.811,0.5097,-0.0403,1.0602,183.9688
13:40:04:668,-1.4759,2.0405,6.3723,57.32,0.315,-0.5692,1.0423,182.9062
13:40:04:686,-0.4787,2.1805,6.9828,57.281,0.1364,-0.3383,0.9145,181.8281
13:40:04:705,-0.1675,2.3757,7.3838,56.9283,-0.0357,-0.1402,0.78,180.75
13:40:04:734,-0.2154,2.6474,7.7549,56.5742,-0.1942,0.0417,0.6844,179.7656
13:40:04:745,-0.2022,2.5959,8.0183,56.088,-0.3036,0.0984,0.6292,178.875
13:40:04:765,-0.1974,2.4642,8.5055,56.9096,-0.3223,0.0758,0.5877,178.1094
13:40:04:784,-0.3674,2.3984,8.8503,58.1208,-0.2258,0.0577,0.5816,177.3438
