Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:54:38:967,-1.4675,1.5269,10.3191,59.3704,0.1689,-0.2872,0.1885,45.2812
20:54:38:985,-1.458,1.345,10.4496,61.2822,0.2525,-0.3484,0.1414,45.2812
20:54:39:004,-1.701,0.9894,10.361,59.807,0.2498,-0.4566,0.1515,45.2812
20:54:39:033,-1.8386,0.823,10.6531,59.6941,0.2554,-0.5343,0.2284,209.2344
20:54:39:052,-1.9631,0.7632,10.7225,60.6621,0.3289,-0.5314,0.347,209.125
20:54:39:069,-1.6938,1.0337,10.0414,60.2032,0.3768,-0.5146,0.4268,209.0156
20:54:39:083,-0.9624,1.4276,9.2705,58.3748,0.3103,-0.6451,0.3824,208.6719
20:54:39:102,-0.5458,1.3869,9.31,59.5564,0.1902,-0.8158,0.2521,208.3125
20:54:39:122,-0.4727,1.0505,10.3323,59.9152,0.1065,-0.5945,0.1864,207.9062
20:54:39:151,-0.4584,0.89,10.7369,58.5297,0.0943,-0.3921,0.1584,207.6406
20:54:39:168,-0.4093,0.8146,10.2329,58.5297,0.1284,-0.2289,0.1536,207.4844
20:54:39:185,-0.2884,1.0229,9.4596,58.1201,0.1755,-0.0896,0.1845,207.3594
20:54:39:201,0.1318,1.2564,8.466,59.9375,0.2208,0.0398,0.1674,207.2188
20:54:39:221,0.1665,1.5939,7.4724,59.9375,0.1933,0.0505,0.1046,207.0469
20:54:39:241,-0.2058,1.7232,7.1288,60.5379,0.1683,-0.0638,0.0404,206.8594
20:54:39:273,-0.6212,1.6957,7.136,60.1405,0.175,-0.206,0.0625,206.7031
20:54:39:281,-0.7756,1.8501,7.2749,58.9214,0.1574,-0.2784,0.1398,206.625
20:54:39:307,-0.6332,2.2332,7.5,60.0054,0.1076,-0.3341,0.1866,206.5938
20:54:39:320,-0.1998,2.6833,7.8974,60.7067,0.0261,-0.3506,0.1347,206.5156
20:54:39:345,0.0995,2.9036,8.4086,59.5246,-0.0767,-0.2885,0.0244,206.2812
20:54:39:364,-0.0286,2.9287,8.958,59.7602,-0.1614,-0.1642,-0.0706,206.1719
20:54:39:379,-0.5649,2.8186,9.3698,59.2312,-0.1702,-0.014,-0.0936,206.1875
20:54:39:398,-0.8989,2.748,9.3806,58.7117,-0.1201,0.12,-0.0254,206.2812
20:54:39:418,-0.9743,2.791,9.0861,59.2124,-0.0762,0.2513,0.078,206.3906
20:54:39:438,-0.9648,2.8988,8.5953,59.4309,-0.1031,0.3698,0.1842,206.4219
20:54:39:464,-0.6439,3.1442,8.0303,61.1246,-0.2149,0.4175,0.2258,206.3594
20:54:39:480,-0.219,3.4195,7.9872,61.5492,-0.3537,0.3573,0.1573,206.1719
20:54:39:496,-0.1052,3.5177,8.2829,59.193,-0.4565,0.1397,0.0151,205.875
20:54:39:516,-0.4021,3.1813,9.1125,59.3873,-0.4858,-0.1458,-0.0555,205.6094
20:54:39:536,-0.5901,2.7863,10.3694,60.2391,-0.4053,-0.3359,-0.0294,205.4688
20:54:39:556,-0.5853,2.5947,11.6144,58.5547,-0.2184,-0.3474,0.0449,205.5
20:54:39:581,-0.1842,2.5397,11.5557,59.9092,-0.0786,-0.3306,0.0889,205.5781
20:54:39:595,0.5173,2.5193,11.1667,58.5488,-0.0701,-0.3831,0.0561,205.6094
20:54:39:618,1.1158,2.1973,11.4121,61.1286,-0.0916,-0.3831,-0.0272,205.5469
20:54:39:636,1.3097,1.8394,11.6946,58.7036,-0.0615,-0.2467,-0.1031,205.5
20:54:39:655,1.2679,1.5173,11.0948,59.0279,-0.0309,-0.145,-0.1806,205.5625
20:54:39:681,0.9841,1.2779,10.1072,58.8494,-0.0583,-0.2558,-0.2464,205.7031
20:54:39:693,0.6346,1.0385,9.7373,58.4554,-0.0956,-0.5354,-0.2919,205.9062
20:54:39:714,0.5843,0.8218,10.0821,58.8359,-0.1369,-0.7285,-0.3394,206.2188
20:54:39:733,0.4981,0.671,10.9021,59.7948,-0.1747,-0.5887,-0.3668,206.5938
20:54:39:753,0.5687,0.6363,11.302,59.283,-0.1489,-0.2022,-0.3974,207.0312
20:54:39:772,0.5867,0.7608,10.6004,59.5627,-0.0938,0.0199,-0.4597,207.5156
20:54:39:792,0.4921,0.7703,9.8343,56.8879,-0.0458,-0.0792,-0.5295,207.9844
20:54:39:812,0.4658,0.5668,9.7337,59.1839,0.0131,-0.2795,-0.5886,208.5156
20:54:39:832,0.2647,0.349,9.9193,57.6213,0.0413,-0.316,-0.6211,209.0938
20:54:39:852,-0.043,0.1897,9.8546,58.6311,0.0101,-0.1559,-0.6012,209.7969
20:54:39:872,-0.3327,0.1957,9.4991,57.1425,-0.0423,0.0838,-0.5372,209.7969
20:54:39:894,-0.462,0.422,8.9185,57.3828,-0.0711,0.2292,-0.4624,211.2031
20:54:39:916,-0.5003,0.756,8.4409,57.0163,-0.041,0.2849,-0.3865,211.5312
20:54:39:933,-0.3997,1.1007,7.7729,58.0753,0.0021,0.2742,-0.3244,212.3281
20:54:39:981,-0.2249,1.5365,7.1169,58.5547,-0.0013,0.2361,-0.2909,212.3281
20:54:39:982,0.0803,1.9447,6.7015,56.9732,-0.0626,0.148,-0.3188,212.75
20:54:39:994,0.115,2.1362,6.7817,58.1689,-0.1609,0.039,-0.386,213.0781
20:54:40:013,-0.0885,2.0381,7.4341,57.6433,-0.2471,-0.0028,-0.431,213.3906
20:54:40:032,-0.3626,1.9064,8.3451,57.9849,-0.2767,0.0247,-0.4206,213.7344
20:54:40:051,-0.5266,1.8753,8.9772,58.4071,-0.2429,0.0628,-0.3633,214.1562
20:54:40:070,-0.5075,1.9686,9.3375,56.4473,-0.184,0.0838,-0.321,214.6562
20:54:40:091,-0.4859,2.0464,9.5051,56.9034,-0.1406,0.0774,-0.2872,215.1406
20:54:40:114,-0.5661,2.1135,9.8223,57.6862,-0.1113,0.1333,-0.244,215.5312
20:54:40:132,-0.5625,2.1949,9.8798,56.9531,-0.0924,0.2076,-0.2075,215.9062
20:54:40:151,-0.62,2.2236,9.8942,56.639,-0.0778,0.2455,-0.1702,216.2344
20:54:40:171,-0.7206,2.2476,9.778,58.4912,-0.074,0.1693,-0.1375,216.5
20:54:40:191,-0.7876,2.0776,10.0725,55.4406,-0.0823,-0.0017,-0.0784,216.7031
20:54:40:214,-0.6763,1.7149,11.0063,57.8068,-0.0642,-0.1998,0.0066,216.875
20:54:40:233,-0.4931,1.2372,12.371,58.2419,0.0344,-0.2675,0.1483,217.1094
20:54:40:258,-0.14,0.8266,13.1419,56.1419,0.175,-0.1394,0.3251,217.125
20:54:40:272,0.1964,0.9236,12.6547,56.5844,0.2392,-0.0542,0.4609,217.0781
20:54:40:291,1.1003,1.2612,11.7964,57.4129,0.1691,-0.0845,0.3797,216.8125
20:54:40:317,1.1769,1.2121,11.2708,54.4365,-0.0072,-0.0893,0.1613,216.375
20:54:40:334,0.4227,0.7081,11.454,55.9066,-0.1438,0.0137,0.0279,215.8594
20:54:40:351,-0.2656,0.2137,11.7569,55.6356,-0.0914,0.1671,0.0191,215.5469
