Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:59:56:928,-1.5274,1.7579,8.7294,50.9428,0.2061,0.3056,0.7006,51.3594
20:59:56:985,-0.9037,1.3617,7.652,51.2838,-0.0671,-0.5668,-0.1713,50.25
20:59:57:002,-0.5972,1.315,8.8778,49.2824,-0.1617,-0.3967,-0.3764,50.25
20:59:57:019,-1.2221,1.6754,9.5063,51.1516,-0.1079,-0.2552,-0.444,50.25
20:59:57:038,-1.7165,1.9064,9.7804,51.3013,0.0136,-0.2925,-0.3449,138.6562
20:59:57:059,-1.6507,1.7364,9.559,52.1385,0.1332,-0.3847,-0.1748,139.1094
20:59:57:087,-1.3191,1.6418,9.377,50.5441,0.1689,-0.3258,-0.0323,139.6406
20:59:57:104,-0.9564,1.9052,9.3507,50.3407,0.0738,-0.0827,0.0926,140.0625
20:59:57:121,-0.6499,2.2272,8.9736,49.7799,-0.1065,0.2612,0.2005,140.3125
20:59:57:137,-0.6164,2.4978,8.3487,52.1436,-0.2647,0.5331,0.2575,140.4062
20:59:57:157,-0.772,2.7288,8.1045,52.4387,-0.3369,0.5983,0.3089,140.3125
20:59:57:187,-0.7229,3.0353,8.1859,50.6371,-0.3193,0.515,0.3246,140.0625
20:59:57:203,-0.6152,3.2316,8.3295,50.4932,-0.2591,0.3174,0.2886,139.2188
20:59:57:220,-0.6739,3.3046,8.4995,50.5101,-0.2059,0.1062,0.2471,139.0156
20:59:57:237,-0.6427,3.3273,8.6599,51.4318,-0.187,-0.0206,0.2069,138.5781
20:59:57:258,-0.5565,3.1382,8.7832,50.6276,-0.2043,-0.056,0.1672,138.2344
20:59:57:288,-0.5757,2.967,8.9437,51.6492,-0.2474,-0.0142,0.1496,137.9375
20:59:57:303,-0.6272,2.7444,9.2776,49.7023,-0.2642,0.088,0.1549,137.7344
20:59:57:321,-0.7768,2.5708,9.3447,49.8549,-0.233,0.1703,0.1911,137.5469
20:59:57:338,-0.8199,2.7695,9.2597,50.471,-0.1675,0.132,0.2476,137.4375
20:59:57:358,-0.5996,2.961,9.2202,50.8181,-0.0754,0.0497,0.2466,137.2344
20:59:57:388,-0.5398,2.8485,9.1544,52.1332,0.0099,-0.075,0.2103,136.9844
20:59:57:404,-0.8091,2.9431,9.2812,50.8615,0.081,-0.1991,0.2388,136.6719
20:59:57:420,-0.7936,2.9742,9.4883,50.5682,0.1252,-0.3474,0.2689,136.375
20:59:57:438,-0.535,3.2579,9.4812,50.9704,0.0895,-0.4584,0.234,136.1562
20:59:57:458,-0.1962,3.5967,9.043,50.471,-0.1076,-0.4563,0.1161,135.9062
20:59:57:486,0.054,3.6949,9.389,50.7708,-0.3654,-0.2329,-0.0294,135.6406
20:59:57:503,-0.3889,3.8277,10.2102,51.6393,-0.5097,-0.0475,-0.0975,135.375
20:59:57:522,-0.7385,3.5009,11.175,50.3178,-0.4639,0.0337,-0.1125,135.3438
20:59:57:537,-0.4009,2.475,11.4552,52.0462,-0.2884,-0.2094,-0.0861,135.4062
20:59:57:558,-0.1603,1.7508,11.7485,49.4843,-0.0341,-0.3144,0.0175,135.4844
20:59:57:588,0.1845,1.5125,11.4109,51.5618,0.2655,-0.1769,0.1837,135.5781
20:59:57:608,0.7651,1.7077,9.887,50.6001,0.4304,-0.1149,0.2511,135.6562
20:59:57:617,0.9805,1.9662,8.1308,50.2731,0.2437,-0.2971,0.2117,135.5625
20:59:57:640,1.4546,2.3254,7.968,51.3678,-0.1989,-0.4859,-0.0302,135.3438
20:59:57:657,1.5611,1.7173,9.6978,51.0866,-0.5521,-0.4315,-0.1812,135.0938
20:59:57:679,1.4271,1.0229,11.6862,49.9543,-0.6064,0.0215,-0.1926,135.0156
20:59:57:704,1.4678,0.8876,11.047,49.4874,-0.3832,0.3624,-0.166,135.1719
20:59:57:721,1.6402,1.1438,9.1017,49.8861,-0.0959,0.4787,-0.1798,135.3906
20:59:57:738,1.457,1.406,7.4832,49.5793,-0.0029,0.4383,-0.2824,135.5469
20:59:57:758,0.8393,1.3809,6.9433,49.8409,-0.1372,0.2635,-0.4339,135.6719
20:59:57:781,0.151,1.3809,7.6388,49.8638,-0.3619,-0.0073,-0.5447,135.8906
20:59:57:798,0.0001,1.5664,8.5618,50.1694,-0.4882,-0.1895,-0.5356,136.2812
20:59:57:817,0.2144,1.8358,8.4935,50.1322,-0.424,-0.1607,-0.4669,136.8125
20:59:57:837,0.0803,2.2212,8.0434,50.015,-0.3252,-0.108,-0.4584,137.4062
20:59:57:858,-0.2585,2.135,8.375,50.7595,-0.2919,-0.0089,-0.4994,137.9531
20:59:57:880,-0.7948,2.4966,8.1608,50.9408,-0.1947,0.1549,-0.5311,138.4375
20:59:57:901,-1.094,2.414,8.1691,51.2058,-0.1044,0.0617,-0.4994,138.9375
20:59:57:918,-1.2808,2.5002,8.4648,49.8534,-0.0551,-0.0715,-0.4126,139.5156
20:59:57:937,-0.9444,2.7048,8.7605,51.4641,-0.0184,-0.2028,-0.2483,140.1094
20:59:57:957,-0.3315,2.8784,9.2765,49.4551,-0.016,-0.227,-0.1322,140.6094
20:59:57:979,-0.104,2.9455,9.4836,49.2994,-0.0671,0.0659,-0.0874,140.9844
20:59:57:997,-0.1914,2.8497,9.8163,49.9616,-0.1483,0.3307,-0.0941,141.2031
20:59:58:017,-0.7744,2.6893,10.2305,51.4994,-0.2141,0.5411,-0.1364,141.3125
20:59:58:037,-1.3778,2.5421,10.4999,48.6638,-0.2093,0.6183,-0.077,141.3906
20:59:58:060,-1.8291,2.5361,10.8842,50.8826,-0.1009,0.5592,0.0569,141.5
20:59:58:082,-1.5358,2.633,11.0039,50.8331,0.0996,0.3959,0.2511,141.625
20:59:58:098,-0.8941,2.8593,10.798,50.8518,0.3172,0.2196,0.4154,141.5312
20:59:58:117,-0.6152,2.8174,10.6483,49.1506,0.429,0.062,0.4242,141.2344
20:59:58:138,-0.6918,2.5301,10.367,49.7742,0.3915,-0.0065,0.3192,140.7969
20:59:58:157,-0.7517,2.2643,10.7812,50.0396,0.1784,-0.035,0.2284,140.3594
20:59:58:182,-1.2628,1.8585,12.268,50.9925,-0.1177,-0.1279,0.1368,140.0469
20:59:58:198,-1.6387,1.1271,13.8386,51.2898,-0.2642,-0.2078,0.0772,139.7969
20:59:58:221,-1.7381,0.6004,13.6914,51.619,-0.1358,-0.1242,0.1395,139.6406
20:59:58:239,-1.3766,0.568,11.8933,50.3803,0.1007,0.1972,0.3097,139.5312
20:59:58:258,-0.8403,0.8805,9.4524,50.2391,0.2764,0.5006,0.474,139.375
20:59:58:293,-0.3602,1.1702,7.6125,51.1861,0.3369,0.504,0.5251,139.0156
20:59:58:303,-0.365,1.0086,6.8703,50.3448,0.3047,0.1879,0.4205,138.5156
20:59:58:320,-0.3399,0.6817,6.8499,51.036,0.0482,-0.3969,0.1858,137.6719
20:59:58:345,-0.2872,0.4747,7.0822,49.2332,-0.167,-0.4789,0.1105,137.2969
20:59:58:360,-0.5398,0.4208,7.7525,50.5619,-0.3691,-0.4555,0.087,137
20:59:58:380,-0.6763,0.5561,8.7138,51.2804,-0.4456,-0.2467,0.1147,136.8906
20:59:58:400,-0.608,0.8661,8.8347,50.4446,-0.3949,0.035,0.1573,136.7812
