Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:18:44:901,-0.4739,2.3804,8.9413,55.5464,-0.5207,-0.268,0.2913,225.5625
20:18:44:920,-0.3698,2.4606,8.8898,54.794,-0.4067,-0.4678,0.3877,225.5625
20:18:44:947,0.2874,2.8377,8.8982,54.3301,-0.233,-0.529,0.5661,225.5625
20:18:44:966,0.8094,2.6773,8.6061,55.7275,-0.1433,-0.3495,0.6106,172.6562
20:18:44:976,1.0895,2.627,8.6145,56.1459,-0.151,-0.0848,0.6394,172.2656
20:18:44:997,1.5887,2.39,8.8299,53.1867,-0.1734,0.1647,0.6644,171.6719
20:18:45:018,2.8827,2.5923,8.5043,54.4082,-0.1893,0.213,0.4916,171.0156
20:18:45:038,1.6773,1.6598,8.6288,54.0766,-0.3262,0.153,0.2239,170.3438
20:18:45:066,2.2986,2.4187,9.5482,54.8488,-0.445,0.0947,0.1667,169.5469
20:18:45:085,2.1836,2.299,9.7445,55.962,-0.4487,0.1094,-0.0089,168.9688
20:18:45:097,1.7814,2.1685,9.6775,54.4709,-0.3814,0.1299,-0.1527,168.6875
20:18:45:117,1.3421,2.402,10.0749,55.2383,-0.2578,0.194,-0.1524,168.4844
20:18:45:141,1.2032,2.3002,10.7836,55.4481,-0.0751,0.262,-0.0072,168.4688
20:18:45:160,1.7072,2.2823,10.9919,56.2932,0.1542,0.3935,0.1256,168.625
20:18:45:177,1.6102,2.1901,11.0817,55.6897,0.3958,0.4715,0.1214,168.7656
20:18:45:197,1.6868,2.6498,11.041,54.1252,0.628,0.6146,0.0322,168.6719
20:18:45:218,1.9909,2.6558,9.8559,56.1833,0.7681,0.6692,-0.3532,168.4844
20:18:45:242,1.2355,2.3074,9.1364,55.0715,0.6266,0.2332,-0.575,168.3281
20:18:45:263,0.8704,2.7072,9.4608,54.2981,0.3073,-0.2236,-0.3327,168.4219
20:18:45:280,1.05,2.7025,10.3742,54.4097,0.179,-0.5596,-0.0563,169
20:18:45:297,1.6078,2.6725,11.1906,56.0497,0.3057,-0.5746,-0.068,169.5625
20:18:45:318,1.7994,2.6486,11.4229,53.334,0.5454,-0.3391,-0.162,169.8125
20:18:45:342,2.0352,2.5193,11.1547,53.334,0.7516,-0.1096,-0.2144,169.9531
20:18:45:359,1.9191,2.2811,10.7345,54.6899,0.7846,-0.1575,-0.3119,170.1562
20:18:45:377,1.5599,2.1147,10.4173,56.5107,0.6674,-0.1567,-0.3985,170.4219
20:18:45:398,1.3253,1.9734,10.2724,53.7818,0.4482,-0.1253,-0.382,170.7656
20:18:45:419,1.6042,1.7951,9.9756,55.722,0.2541,-0.1338,-0.3271,171.2031
20:18:45:439,1.469,1.8405,9.9157,54.1159,0.1057,-0.1527,-0.3545,171.7031
20:18:45:462,0.953,1.7879,9.7744,53.5781,-0.0189,-0.1285,-0.3479,171.9375
