Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:48:23:601,-0.6523,2.4666,9.7445,52.8717,-0.3342,0.5272,0.4886,87.7812
20:48:23:626,-0.468,2.4487,10.3694,53.6241,-0.2501,0.4175,0.4817,87.7812
20:48:23:641,-0.2944,2.5253,10.3934,52.8442,-0.1092,0.2492,0.4386,87.7812
20:48:23:659,-0.3064,2.7372,10.027,54.4793,0.0208,0.1112,0.4031,153.0312
20:48:23:678,-0.517,2.9563,9.6571,52.8493,0.1023,0.0734,0.4348,152.4219
20:48:23:699,-0.5422,3.0436,9.4548,54.1217,0.1433,0.1365,0.5166,151.9062
20:48:23:727,-0.4249,3.0736,9.1615,53.0303,0.143,0.149,0.5816,150.9219
20:48:23:743,-0.3638,3.0053,8.9568,52.8282,0.1039,0.0995,0.6399,150.3125
20:48:23:759,-0.2704,2.9311,8.7785,54.3141,0.0274,0.0329,0.6948,150.0156
20:48:23:779,-0.1938,2.8892,8.7234,52.6087,-0.0767,-0.0195,0.7256,149.3125
20:48:23:800,-0.1914,2.8653,8.7892,54.9374,-0.1811,-0.0099,0.7568,148.5312
20:48:23:828,0.0468,2.7156,9.1615,54.3753,-0.236,0.0699,0.7509,147.7188
20:48:23:843,0.2156,2.6019,9.3591,53.8526,-0.2093,0.0596,0.6705,147.3438
20:48:23:858,0.1043,2.5851,9.3543,54.0276,-0.1111,-0.0401,0.572,146.4688
20:48:23:878,-0.2704,2.6881,9.1855,53.9633,0.0245,-0.0608,0.5387,145.5938
20:48:23:898,-0.5841,2.8018,8.9712,54.8663,0.1731,0.0343,0.5949,144.8438
20:48:23:927,-0.8355,2.821,8.6013,53.9464,0.3169,0.161,0.7225,144.1875
20:48:23:949,-1.1862,2.8725,8.217,54.0793,0.4464,0.144,0.9035,143.5781
20:48:23:958,-1.2772,3.2878,8.3631,54.7,0.5792,0.0337,1.0567,142.9062
20:48:23:979,-1.0414,3.5045,8.4253,55.2524,0.6709,0.0164,1.0727,142.0938
20:48:23:999,-0.7996,3.7571,7.7968,55.7579,0.5374,0.3032,1.0418,141.0625
20:48:24:024,-1.938,2.657,7.0355,55.349,0.2376,0.5389,1.2764,139.8594
20:48:24:039,-2.0984,2.5049,7.4952,56.233,0.0786,0.2002,1.703,138.0938
20:48:24:062,-0.7289,3.2005,8.8132,55.9479,0.1159,0.1142,1.8412,136.7656
20:48:24:078,0.5328,3.5764,8.9604,54.6028,0.2117,0.1757,1.7203,134.9688
20:48:24:098,1.5635,3.6973,8.4696,55.2569,0.2373,0.1554,1.4146,132.9688
20:48:24:121,2.0101,3.641,7.7932,54.3355,0.164,0.0489,1.0426,130.875
20:48:24:138,2.119,3.6422,7.2222,56.3163,-0.0605,0.0542,0.7025,129.0312
20:48:24:159,1.6976,3.5332,7.4317,54.0545,-0.3169,0.1429,0.4886,127.6719
20:48:24:180,0.9781,3.3824,8.1907,55.1458,-0.4605,0.1181,0.4279,126.6719
20:48:24:208,2.4805,2.7994,11.4109,56.1773,-0.4458,0.1797,0.4479,126
20:48:24:223,2.7534,2.3362,11.4348,55.6998,-0.2096,-0.0203,0.3014,125.4688
20:48:24:242,2.7594,2.3433,10.1851,57.5579,0.0607,-0.5074,0.0258,124.9688
20:48:24:260,2.9833,2.9491,8.8958,57.0494,0.1092,-0.7218,-0.1399,124.4688
