Time,Cell_Type,Cell_ID,Cell_RSSI
13:40,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 172, 172]","[-75, -94, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 172, 172]","[-64, -91, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 172, 172]","[-78, -102, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-64, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-65, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-65, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-68, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-72, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-66, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-60, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-62, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-65, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-69, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-73, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 172, 172]","[-69, -107, -111]"
13:40,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 163, 172, 172]","[-79, -134, -137, -134]"
13:40,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 163, 172, 172]","[-74, -127, -134, -132]"
13:40,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[298, 163, 172, 172, 53]","[-72, -126, -133, -134, -131]"
13:40,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 163, 53, 202]","[-73, -126, -129, -131]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-70, -122, -127]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-67, -127, -132]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-73, -127, -132]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-79, -127, -132]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-74, -127, -132]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-76, -127, -132]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-76, -127, -132]"
13:40,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-76, -127, -132]"
13:41,"['Lte', 'Lte', 'Lte']","[298, 163, 172]","[-81, -127, -132]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 163, 172]","[-71, -96, -127, -132]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 163, 172]","[-61, -86, -127, -132]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 163, 172]","[-73, -92, -127, -132]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 163, 172]","[-73, -100, -127, -132]"
13:41,"['Lte', 'Lte']","[298, 163]","[-78, -133]"
13:41,"['Lte', 'Lte', 'Lte']","[298, 296, 163]","[-81, -102, -125]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 257, 296, 163]","[-80, -102, -101, -127]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 257, 163, 202, 53]","[-87, -106, -107, -129, -135, -135]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 257, 163, 202]","[-87, -102, -104, -125, -130]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 257, 163, 202]","[-84, -100, -125, -130]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 257, 163, 202]","[-86, -107, -125, -130]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 257, 163, 202]","[-86, -107, -125, -130]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 257, 163, 202]","[-89, -100, -125, -130]"
13:41,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 257, 163, 202]","[-87, -102, -125, -130]"
