Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:54:41:381,-1.9057,3.0077,7.8004,60.6573,0.5007,0.392,0.0018,281.0469
19:54:41:429,-1.282,2.9778,7.4138,58.0659,-1.1334,-1.7428,0.1418,280.8594
19:54:41:445,-1.4005,2.5768,8.6635,58.6617,-1.1726,-1.6914,0.0572,280.8594
19:54:41:465,-1.5082,2.3792,9.8163,57.8573,-1.1478,-1.3947,0.0979,280.8594
19:54:41:494,-0.9695,2.5061,9.9085,57.9734,-0.939,-1.061,0.2494,234.875
19:54:41:513,-1.0019,2.8736,9.4297,56.7079,-0.6293,-1.029,0.2034,235.0625
19:54:41:526,-1.9129,2.8449,9.231,58.0857,-0.3627,-1.5835,0.0987,235.0312
19:54:41:544,-2.193,2.5313,9.7565,57.2406,-0.1281,-2.2349,0.1751,234.8906
19:54:41:565,-2.0996,2.396,11.0482,57.6205,0.0418,-2.0994,0.4492,234.8906
19:54:41:599,-1.0306,2.8964,11.0278,57.3747,0.1854,-1.4253,0.8481,235.0469
19:54:41:611,0.0468,3.6135,11.1427,57.7961,0.322,-0.8607,1.1064,235.2344
19:54:41:625,1.105,3.8924,10.8842,56.7676,0.4693,-0.1989,1.1128,235.0938
19:54:41:645,1.5468,4.0564,9.9133,57.9723,0.4948,-0.314,0.9115,234.3594
19:54:41:666,0.6753,4.3389,10.2281,56.2157,0.3396,-0.9348,0.6726,233.2812
19:54:41:689,0.2898,3.902,10.8303,55.2066,0.2322,-0.5766,0.585,232.0156
19:54:41:708,-0.3483,3.8625,10.3419,58.7967,0.1912,-0.0085,0.6391,230.9844
19:54:41:724,-1.1359,3.7823,9.3591,58.5232,0.2165,0.2714,0.7927,230.1094
19:54:41:745,-2.4001,2.7001,9.3471,58.0385,0.2485,0.0069,1.0984,229.4688
19:54:41:765,-1.203,2.9132,10.3491,57.4403,0.252,-0.1901,1.5685,228.5938
19:54:41:789,0.6884,2.3218,11.6419,56.918,0.1422,-0.4096,1.6068,227.5625
19:54:41:806,1.7144,2.0058,13.2233,57.1204,0.0272,-0.5659,1.3898,225.9844
19:54:41:825,2.2375,1.3306,13.3562,56.959,0.0594,-0.208,1.2202,224.125
19:54:41:846,2.3644,1.0708,12.0645,58.7669,0.2517,0.2125,1.2007,222.5938
19:54:41:865,2.5464,1.4335,10.4999,58.0716,0.5247,0.5233,1.2969,221.1875
19:54:41:890,3.1257,1.916,8.6659,57.795,0.7169,0.7087,1.2756,219.7969
19:54:41:905,3.4837,2.6905,6.7757,56.4808,0.706,0.7939,0.9714,218.25
19:54:41:925,3.3915,3.4171,5.5128,58.8103,0.4951,0.7763,0.5104,216.6094
19:54:41:945,3.1605,3.6434,5.2147,59.2406,0.2221,0.7329,0.0859,215.0312
19:54:41:966,2.4278,3.5129,5.5654,58.6235,-0.0314,0.6229,-0.2494,213.9375
19:54:41:989,1.846,3.1203,6.2442,59.4575,-0.3081,0.5388,-0.4619,213.4219
19:54:42:005,1.5923,2.7276,7.4198,57.7768,-0.5593,0.4962,-0.5828,213.3906
19:54:42:033,1.105,2.317,8.8814,56.0452,-0.6629,0.5611,-0.6078,213.9688
19:54:42:045,0.5412,1.7879,9.5757,57.0611,-0.4666,0.7457,-0.4763,214.5625
19:54:42:066,0.1641,1.8765,8.4696,58.0914,-0.0019,0.902,-0.2275,215.2031
19:54:42:093,0.5915,2.6378,6.5483,56.8883,0.4035,0.7699,0.0649,215.4844
19:54:42:108,1.3385,3.7116,5.2195,57.0458,0.5436,0.298,0.1639,215.75
19:54:42:124,1.3277,4.4526,5.6013,56.9997,0.371,-0.3494,-0.0108,215.6719
19:54:42:145,1.5192,4.0001,7.2581,57.493,0.0693,-0.5952,-0.2225,215.3438
19:54:42:165,1.3169,3.5476,9.0334,56.0721,-0.1704,-0.3105,-0.3192,215.2188
19:54:42:189,0.9015,3.7272,10.0294,56.2228,-0.2317,0.1422,-0.3445,215.4375
19:54:42:205,0.4275,3.9702,10.0366,58.0899,-0.1297,0.3124,-0.3951,215.875
19:54:42:225,-0.0514,3.8924,9.8211,57.0845,-0.004,0.2136,-0.4353,216.2812
19:54:42:246,-0.6236,3.9175,9.9181,57.0845,0.1081,0.0205,-0.4249,216.6562
19:54:42:264,-0.9456,3.9522,10.0893,56.7705,0.1958,-0.0903,-0.3674,217.0625
19:54:42:286,-0.8965,4.0875,10.3024,56.6055,0.2394,-0.1017,-0.2861,217.5469
19:54:42:305,-0.8079,4.066,10.4029,57.7513,0.2799,-0.0317,-0.2217,218.1875
19:54:42:326,-0.7014,4.2144,10.3838,55.8582,0.3092,0.0791,-0.1668,218.5156
19:54:42:345,-0.4297,4.2288,10.1024,55.6887,0.2948,0.1864,-0.1615,218.7656
19:54:42:366,-0.4907,4.2731,9.8606,55.2432,0.2029,0.1875,-0.2009,218.9219
19:54:42:389,-0.7074,3.8792,10.3467,57.7177,0.049,0.1164,-0.2539,219.0469
