Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:34:54:198,-0.8343,1.8848,6.3926,57.1196,0.6013,-0.186,0.9272,109.0156
13:34:54:219,-0.5302,2.25,5.6361,56.4316,0.4626,-0.2513,0.6958,109.0156
13:34:54:249,-0.6834,2.4355,6.2131,57.033,0.5284,-0.611,0.4814,109.0156
13:34:54:268,-0.9528,2.5241,7.1336,56.1086,0.7694,-0.9165,0.3408,189.9062
13:34:54:278,-1.0234,2.2547,5.9904,56.3347,0.6868,-0.9189,0.2599,189.375
13:34:54:300,-1.3694,2.1494,4.7957,55.6647,0.0842,-0.7322,0.217,189.1094
13:34:54:318,-1.288,2.3697,5.8468,54.5735,-0.5475,-0.2896,0.1826,189
13:34:54:338,-0.96,2.5696,7.1348,55.5698,-0.9167,0.1269,0.1059,188.8906
13:34:54:365,-1.1647,2.8653,7.6448,56.6358,-1.0128,0.0351,0.0937,188.7344
13:34:54:378,-1.1946,3.0616,8.3559,55.3851,-0.7649,-0.4321,0.0561,188.5781
13:34:54:396,-1.1192,3.0915,9.0538,57.2309,-0.3076,-0.9847,-0.0019,188.4688
13:34:54:416,-1.1228,3.0101,9.7517,56.1967,0.1265,-0.7921,-0.0184,188.4688
13:34:54:435,-0.9492,2.8186,9.3183,56.4164,0.3265,-0.5897,-0.0208,188.6562
13:34:54:455,-1.0258,2.7504,9.7469,55.4424,0.2743,-0.6997,0.0055,188.8125
13:34:54:476,-1.0246,2.4427,11.4085,55.6405,0.1156,-0.6744,0.0721,188.9375
13:34:54:495,-0.7182,2.3457,12.918,54.9743,0.0104,-0.1559,0.2087,189.0469
13:34:54:515,-0.0945,2.7767,12.669,54.885,-0.0652,0.4321,0.3515,189.0938
13:34:54:535,0.4682,2.8784,11.7185,56.6066,-0.2266,0.5285,0.4391,188.8906
13:34:54:554,1.3756,2.8126,11.1331,55.149,-0.5414,0.4337,0.3408,188.8906
13:34:54:575,1.7814,2.6941,11.6204,55.9473,-0.8293,0.3522,0.0575,188.4219
13:34:54:596,1.4211,1.9519,12.9647,56.2152,-0.8229,0.3344,-0.2307,187.8281
13:34:54:614,1.0655,0.9535,12.675,56.2001,-0.5635,0.4372,-0.2744,187.375
13:34:54:635,1.3385,0.4567,10.7118,53.8101,-0.2876,0.3347,-0.2035,187.5
13:34:54:654,1.7371,0.9643,9.1352,55.6294,-0.0908,-0.0787,-0.1671,187.6406
13:34:54:675,2.0663,1.5568,8.648,54.4902,0.0383,-0.7663,-0.1955,187.75
