Time,Cell_Type,Cell_ID,Cell_RSSI
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-63, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-68, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-70, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-66, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-60, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-60, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-65, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-65, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-69, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-63, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-64, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-60, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-62, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-62, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-72, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-71, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-72, -102, -136, -126]"
20:48,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-73, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-67, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-68, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-66, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-71, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-76, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-73, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-77, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-76, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte']","[298, 172, 176, 387]","[-76, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 172, 176, 387]","[-81, -106, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 172, 176, 387]","[-76, -101, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 172, 176, 387]","[-66, -88, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 172, 176, 387]","[-72, -93, -102, -136, -126]"
20:49,"['Lte', 'Lte', 'Lte', 'Lte', 'Lte']","[298, 296, 172, 176, 387]","[-63, -86, -102, -136, -126]"
