Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:54:09:858,1.8855,1.406,8.7964,55.2704,-0.1569,0.2186,-0.5673,46.7656
20:54:09:874,1.3864,1.333,10.1695,54.8262,-0.1427,0.3112,-0.5082,46.7656
20:54:09:889,1.1912,1.2947,11.2636,55.5012,-0.0216,0.3165,-0.444,46.7656
20:54:09:908,1.0583,1.2624,11.5869,53.7364,0.1627,0.1677,-0.4006,219.1094
20:54:09:928,0.8932,1.2875,10.7884,54.9103,0.2847,-0.0901,-0.358,219.6562
20:54:09:957,0.9925,1.4539,9.2669,54.1581,0.289,-0.3255,-0.3162,220.1406
20:54:09:974,1.3026,1.7101,8.0255,53.899,0.2072,-0.4243,-0.2704,220.5625
20:54:09:991,1.5647,1.9651,7.3192,53.8921,0.1241,-0.353,-0.2288,220.9375
20:54:10:008,1.712,2.165,7.172,54.3971,0.0618,-0.104,-0.1774,221.2812
20:54:10:031,1.7467,2.3445,7.64,54.3313,0.0069,0.2644,-0.1085,221.6094
20:54:10:057,1.4977,2.4307,8.5821,55.4114,-0.0168,0.6026,-0.0065,221.8906
20:54:10:073,1.062,2.3385,9.4848,54.6284,-0.0043,0.7064,0.0934,222.0938
20:54:10:088,0.9183,2.3254,10.1898,54.2491,0.0154,0.6641,0.1573,222.1875
20:54:10:108,0.6585,2.4092,10.5969,54.7496,0.0799,0.5411,0.2162,222.125
20:54:10:128,0.3461,2.5732,10.3598,53.1098,0.1518,0.3528,0.3182,221.9531
20:54:10:151,0.4023,2.8737,9.5757,52.7087,0.2005,0.2375,0.4074,221.7031
20:54:10:171,0.6035,3.2304,8.739,53.0421,0.1976,0.2697,0.4878,220.9688
20:54:10:189,0.5927,3.4806,8.2206,54.8079,0.1587,0.3943,0.5904,220.75
20:54:10:209,0.6274,3.6087,8.375,52.8409,0.1204,0.5115,0.7011,220.1875
20:54:10:235,1.0799,3.6553,8.6492,52.602,0.1089,0.4532,0.743,219.5312
20:54:10:254,1.269,3.4064,9.1879,53.3594,0.147,0.3629,0.8098,218.7656
20:54:10:272,1.6378,3.2711,9.5494,52.0492,0.1947,0.3051,0.8647,217.8594
