Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
21:11:43:452,-2.9041,2.0129,7.9513,54.6211,0.326,-0.6278,0.0719,78.125
21:11:43:468,-2.8418,2.0093,9.4045,52.326,0.3052,-0.8265,0.0817,78.125
21:11:43:488,-2.5713,1.9902,10.2832,52.5856,0.4967,-1.1304,0.0455,78.125
21:11:43:509,-2.7113,1.4742,10.4077,53.4823,0.6301,-1.398,-0.0176,186.6875
21:11:43:536,-2.9783,0.7632,11.4061,53.3946,0.4703,-0.4813,0.1422,186.8125
21:11:43:554,-3.195,1.0337,11.3259,52.9249,0.2357,0.5008,0.4833,187.0938
21:11:43:570,-3.1255,1.3869,11.1583,52.4977,-0.0839,0.6859,0.6689,187.3281
21:11:43:589,-3.1818,1.3521,11.5473,53.3354,-0.3646,0.4486,0.6801,187
21:11:43:609,-3.572,0.8206,12.5134,52.3947,-0.4203,-0.0472,0.6772,186.2188
21:11:43:636,-3.523,0.3011,12.6798,53.8752,-0.1638,-0.3405,0.8005,185.75
21:11:43:656,-3.0106,0.1861,11.345,52.1083,0.273,-0.2132,0.9747,184.8906
21:11:43:676,-2.4851,0.3705,9.4859,52.6975,0.6203,-0.0781,1.1155,184.0469
21:11:43:687,-2.2121,0.41,7.7645,52.0618,0.6429,-0.1634,1.1741,183.1562
21:11:43:708,-2.1355,0.331,7.3216,53.503,0.3217,-0.419,1.2316,182.1719
21:11:43:733,-1.6483,0.1646,8.1835,53.503,-0.0583,-0.5237,1.3134,181
21:11:43:758,-0.9408,-0.1179,9.1412,52.2346,-0.2903,-0.3727,1.4077,179.7812
21:11:43:768,-0.6092,-0.3478,9.0634,51.4574,-0.3318,-0.1586,1.506,178.4844
21:11:43:787,-0.8103,-0.3154,8.4864,53.51,-0.289,0.1219,1.7179,176.3906
21:11:43:807,-0.3626,0.0198,7.5538,52.7845,-0.2109,0.5794,1.8687,174.7344
21:11:43:828,0.0624,0.75,6.6991,51.8322,-0.1936,0.5134,1.772,172.9688
21:11:43:851,0.4371,1.1486,6.4513,52.2998,-0.1132,0.1107,1.478,170.7969
21:11:43:868,-0.2932,1.2959,6.4824,52.2602,0.0498,-0.3791,1.2005,168.5312
21:11:43:888,-0.6068,0.9523,6.2741,52.1766,0.2245,-0.7314,1.1456,166.5781
21:11:43:908,-0.681,0.9882,5.3404,52.4713,0.2847,-0.8939,1.1581,165.1719
21:11:43:931,-0.5266,1.3857,4.9477,50.7043,0.1041,-1.0023,1.2175,163.9844
21:11:43:949,0.3281,1.7771,5.502,53.0579,-0.2546,-1.0007,1.2346,162.8438
21:11:43:968,0.886,2.1398,6.7218,49.8153,-0.6749,-0.8521,1.1028,161.7656
21:11:43:989,1.038,2.2152,8.5893,51.2341,-1.0344,-0.5868,0.8628,160.5625
21:11:44:011,0.6082,1.9746,10.519,50.7433,-1.2235,-0.1847,0.6271,159.3906
21:11:44:034,0.0312,1.5078,12.025,51.4627,-1.1774,0.0257,0.5451,158.4375
21:11:44:049,0.303,1.2049,12.7433,51.61,-0.9065,-0.0611,0.6295,157.6719
21:11:44:068,1.141,1.084,12.778,52.8688,-0.6243,-0.2965,0.6921,157.0469
21:11:44:089,2.1812,0.9535,13.1132,51.0304,-0.4887,-0.4273,0.6892,156.7344
21:11:44:108,3.182,0.592,13.355,51.6906,-0.4202,-0.3056,0.6199,155.3281
21:11:44:134,3.6309,0.5273,12.6858,51.1545,-0.3949,-0.0054,0.4937,154.9531
21:11:44:151,4.0032,0.6411,11.7461,51.8533,-0.4538,0.1368,0.3017,154.2656
21:11:44:168,4.1325,0.4723,11.3522,51.5014,-0.5489,-0.0209,0.0199,153.6719
21:11:44:188,4.1768,0.3118,12.1651,51.3156,-0.6341,-0.5237,-0.2896,153.2031
21:11:44:208,4.0559,-0.3274,14.5904,52.152,-0.6373,-0.9229,-0.5958,153.0156
21:11:44:234,3.3556,-1.3581,16.1191,52.2548,-0.3867,-0.6531,-0.7775,153.2188
21:11:44:251,2.6685,-2.062,14.7197,51.409,0.0163,0.0481,-0.7386,153.8125
21:11:44:270,2.8157,-2.0249,11.2589,51.8508,0.2684,0.5749,-0.5761,154.7344
21:11:44:288,3.4047,-1.3162,8.8455,50.2299,0.2668,0.5453,-0.5106,155.6719
21:11:44:308,3.5411,-0.6817,8.0626,50.3775,0.1848,0.189,-0.6315,156.3438
21:11:44:331,2.7475,-0.4591,7.9944,53.0989,0.1627,-0.1189,-0.8313,156.875
21:11:44:349,1.773,-0.5477,7.7382,52.0329,0.2338,-0.2339,-0.9322,157.4531
21:11:44:368,1.135,-0.3801,6.9649,51.4683,0.2786,-0.1682,-0.9268,158.2344
21:11:44:388,0.7962,0.0616,6.3232,49.8845,0.184,0.0217,-0.8805,159.2812
21:11:44:409,0.6465,0.4375,6.2526,51.0691,0.0397,0.2199,-0.8499,160.9062
21:11:44:430,0.2958,0.7847,6.4154,51.9015,-0.0168,0.3309,-0.8262,161.8594
21:11:44:453,0.2455,1.0325,6.5351,50.7445,-0.016,0.3267,-0.7782,162.7969
21:11:44:468,-0.0849,1.2719,7.0175,50.4639,0.0146,0.1973,-0.7436,163.7188
21:11:44:488,-0.2585,1.3497,7.6963,49.6452,0.0663,0.0667,-0.6509,164.5156
21:11:44:507,-0.0466,1.7053,8.3451,49.7927,0.1073,-0.0406,-0.5367,165.3438
21:11:44:535,0.4837,2.1159,9.2501,51.1034,0.1555,-0.1213,-0.4976,166.0781
21:11:44:550,0.7711,2.4319,9.7266,49.268,0.2221,-0.0954,-0.5753,166.7031
21:11:44:569,0.5987,2.4056,9.7457,49.2317,0.22,0.042,-0.7039,167.2656
21:11:44:588,0.1246,2.0764,9.7493,49.8532,0.1217,0.2359,-0.7924,167.9219
21:11:44:609,-0.5757,1.7388,10.0689,49.0387,-0.0242,0.3789,-0.7804,168.7344
21:11:44:635,-1.1886,1.3821,10.9656,48.252,-0.142,0.3845,-0.6475,169.5625
21:11:44:653,-1.179,0.8015,12.037,47.766,-0.1473,0.2841,-0.4376,170.4062
21:11:44:668,-0.6822,0.2759,12.5888,46.4863,-0.1129,0.164,-0.2304,170.7812
21:11:44:688,-0.4021,0.3238,12.7911,47.3276,-0.1334,0.0414,-0.0605,171.3594
21:11:44:708,-0.2297,0.4112,13.446,46.8555,-0.2088,-0.1469,0.0391,171.7812
21:11:44:730,-0.4811,-0.2747,15.9204,46.8741,-0.0703,-0.3746,0.2348,171.8438
21:11:44:753,-0.2932,-0.9224,15.4619,45.2857,0.3044,-0.0148,0.434,171.8438
21:11:44:772,-0.1603,-1.0828,11.6694,48.0422,0.6317,0.4582,0.6213,171.7188
21:11:44:787,0.1605,-0.8027,8.2553,45.8059,0.5723,0.5251,0.7597,171.7188
21:11:44:812,0.3401,-0.4603,7.3874,44.5519,0.2876,0.112,0.8103,171.5
21:11:44:834,0.6489,-0.3753,8.7797,44.8091,0.1188,-0.3743,0.8141,170.2969
21:11:44:852,0.6082,-0.5405,9.5374,44.3471,0.2005,-0.5231,0.7661,169.3594
21:11:44:867,0.1162,-0.4363,8.6564,43.418,0.293,-0.3447,0.7765,168.4219
21:11:44:890,0.0684,-0.2484,7.6113,43.8535,0.2328,-0.0459,0.8463,167.5469
21:11:44:908,0.1438,0.0916,7.0451,43.6191,0.1209,0.1863,0.8921,166.7812
21:11:44:931,0.2994,0.258,6.8631,44.19,0.0668,0.2625,0.9107,165.9531
