Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
13:24:22:380,-0.6116,2.0512,6.5686,57.4556,-0.6235,0.3629,-0.0544,177.6094
13:24:22:389,-1.2281,0.5393,6.9577,56.4629,-0.7689,0.6324,0.2354,177.6094
13:24:22:408,-1.8781,0.6111,6.6009,57.0525,-0.8418,0.348,0.7289,203.75
13:24:22:427,-1.1192,1.3485,7.4593,54.5458,-0.9116,0.1086,0.9619,203.5625
13:24:22:447,1.5635,1.2576,8.7773,54.8714,-1.0802,-0.0385,0.5826,202.8906
13:24:22:475,1.9107,1.7244,9.8391,55.623,-1.3657,-0.2579,-0.0957,201.8594
13:24:22:494,0.5436,2.0369,11.9843,57.256,-1.154,-0.3373,-0.3497,200.8281
13:24:22:509,-0.2082,1.0217,13.7249,54.0201,-0.6866,-0.4233,-0.4083,200.6094
13:24:22:529,-0.7636,0.9858,13.1227,54.7275,-0.3057,-0.3644,-0.2975,200.9062
13:24:22:545,-1.5597,1.254,12.5649,54.7275,-0.0706,-0.4433,-0.0565,201.4062
13:24:22:565,-1.3466,1.3857,11.9364,55.8713,0.0993,-0.5474,0.1608,201.8594
13:24:22:588,-1.0354,1.6023,11.7676,56.1133,0.273,-0.5335,0.3331,202.1094
13:24:22:606,-0.5865,1.8585,11.1822,55.438,0.3798,-0.4438,0.4378,202.125
13:24:22:628,-0.1304,1.8394,10.2892,56.4096,0.3052,-0.1338,0.4998,201.7031
13:24:22:645,0.2898,1.8082,9.7278,56.5769,0.241,0.1107,0.544,201.2656
13:24:22:666,0.3712,1.8848,9.4273,55.3856,0.1523,0.2199,0.5035,200.7344
13:24:22:685,0.3353,1.8573,9.2334,55.4072,0.1071,0.2422,0.4362,200.0938
13:24:22:703,0.115,1.6299,9.2453,55.9123,0.0972,0.2545,0.4388,199.4844
13:24:22:724,-0.0897,1.509,9.3758,57.549,0.123,0.3703,0.5214,198.9531
13:24:22:748,-0.3255,1.5676,9.3734,55.5061,0.1731,0.491,0.6279,198.4375
13:24:22:763,-0.4775,1.7556,8.9137,56.4739,0.2016,0.5166,0.7179,197.7812
13:24:22:782,0.5017,1.9591,8.3403,56.5587,0.1494,0.4478,0.6537,197
13:24:22:803,0.3664,2.4774,8.4636,57.6757,0.1097,0.3192,0.4418,196.1406
13:24:22:824,-0.6236,2.7863,8.4133,56.2467,0.0882,0.0401,0.4165,195.3281
13:24:22:842,-0.4249,2.5337,8.4684,56.4195,0.1065,-0.1895,0.4327,194.7812
13:24:22:861,-0.298,1.9818,9.0825,56.5291,0.1406,-0.2957,0.422,194.3125
13:24:22:881,-0.8427,1.5676,9.9911,56.8271,0.2053,-0.0992,0.5584,193.8438
13:24:22:902,-1.2928,1.4706,10.3898,55.236,0.2317,0.1019,0.7984,193.4062
13:24:22:924,-1.0031,1.7999,10.0222,55.4105,0.143,0.0936,0.9597,192.7812
13:24:22:940,0.1258,2.0393,9.9648,55.3659,-0.0549,-0.0907,0.9012,191.8906
13:24:22:961,0.8153,1.8824,11.0278,56.1028,-0.225,-0.3058,0.6996,191.8906
